Module,Text
clock,rtems_clock_get_ticks_per_second
clock,rtems_clock_get_ticks_since_boot
clock,rtems_clock_get_tod
clock,rtems_clock_get_tod_timeval
clock,These directives directly correspond to what were previously referred to as clock options.  These strongly typed directives were available for multiple releases in parallel with rtems_clock_get() until that directive was removed.
clock,"© Copyright 1988, 2024 RTEMS Project and contributors."
config,The application configuration information group provides an API to get the configuration of an application.
config,"RTEMS must be configured for an application.  This configuration encompasses a variety of information including the length of each clock tick, the maximum number of each information RTEMS object that can be created, the application initialization tasks, the task scheduling algorithm to be used, and the device drivers in the application."
config,"Although this information is contained in data structures that are used by RTEMS at system initialization time, the data structures themselves must not be generated by hand. RTEMS provides a set of macros system which provides a simple standard mechanism to automate the generation of these structures."
config,The RTEMS header file <rtems/confdefs.h> is at the core of the automatic generation of system configuration. It is based on the idea of setting macros which define configuration parameters of interest to the application and defaulting or calculating all others. This variety of macros can automatically produce all of the configuration data required for an RTEMS application.  The term confdefs is shorthand for a Configuration Defaults.
config,"As a general rule, application developers only specify values for the configuration parameters of interest to them. They define what resources or features they require. In most cases, when a parameter is not specified, it defaults to zero (0) instances, a standards compliant value, or disabled as appropriate. For example, by default there will be 256 task priority levels but this can be lowered by the application. This number of priority levels is required to be compliant with the RTEID/ORKID standards upon which the Classic API is based. There are similar cases where the default is selected to be compliant with the POSIX standard."
config,"For each configuration parameter in the configuration tables, the macro corresponding to that field is discussed. The RTEMS Maintainers expect that all systems can be easily configured using the <rtems/confdefs.h> mechanism and that using this mechanism will avoid internal RTEMS configuration changes impacting applications."
config,Some application configuration settings and other system parameters can be queried by the application. The directives provided by the Application Configuration Information are:
config,rtems_get_build_label() - Gets the RTEMS build label. rtems_get_copyright_notice() - Gets the RTEMS copyright notice. rtems_get_target_hash() - Gets the RTEMS target hash. rtems_get_version_string() - Gets the RTEMS version string. rtems_configuration_get_do_zero_of_workspace() - Indicates if the RTEMS Workspace is configured to be zeroed during system initialization for this application. rtems_configuration_get_idle_task_stack_size() - Gets the IDLE task stack size in bytes of this application. rtems_configuration_get_idle_task() - Gets the IDLE task body of this application. rtems_configuration_get_interrupt_stack_size() - Gets the interrupt stack size in bytes of this application. rtems_configuration_get_maximum_barriers() - Gets the resource number of Barrier Manager objects configured for this application. rtems_configuration_get_maximum_extensions() - Gets the resource number of User Extensions Manager objects configured for this application. rtems_configuration_get_maximum_message_queues() - Gets the resource number of Message Manager objects configured for this application. rtems_configuration_get_maximum_partitions() - Gets the resource number of Partition Manager objects configured for this application. rtems_configuration_get_maximum_periods() - Gets the resource number of Rate Monotonic Manager objects configured for this application. rtems_configuration_get_maximum_ports() - Gets the resource number of Dual-Ported Memory Manager objects configured for this application. rtems_configuration_get_maximum_processors() - Gets the maximum number of processors configured for this application. rtems_configuration_get_maximum_regions() - Gets the resource number of Region Manager objects configured for this application. rtems_configuration_get_maximum_semaphores() - Gets the resource number of Semaphore Manager objects configured for this application. rtems_configuration_get_maximum_tasks() - Gets the resource number of Task Manager objects configured for this application. rtems_configuration_get_maximum_timers() - Gets the resource number of Timer Manager objects configured for this application. rtems_configuration_get_microseconds_per_tick() - Gets the number of microseconds per clock tick configured for this application. rtems_configuration_get_milliseconds_per_tick() - Gets the number of milliseconds per clock tick configured for this application. rtems_configuration_get_nanoseconds_per_tick() - Gets the number of microseconds per clock tick configured for this application. rtems_configuration_get_number_of_initial_extensions() - Gets the number of initial extensions configured for this application. rtems_configuration_get_stack_allocate_for_idle_hook() - Gets the task stack allocator allocate hook used to allocate the stack of each IDLE task configured for this application. rtems_configuration_get_stack_allocate_hook() - Gets the task stack allocator allocate hook configured for this application. rtems_configuration_get_stack_allocate_init_hook() - Gets the task stack allocator initialization hook configured for this application. rtems_configuration_get_stack_allocator_avoids_work_space() - Indicates if the task stack allocator is configured to avoid the RTEMS Workspace for this application. rtems_configuration_get_stack_free_hook() - Gets the task stack allocator free hook configured for this application. rtems_configuration_get_stack_space_size() - Gets the configured size in bytes of the memory space used to allocate thread stacks for this application. rtems_configuration_get_ticks_per_timeslice() - Gets the clock ticks per timeslice configured for this application. rtems_configuration_get_unified_work_area() - Indicates if the RTEMS Workspace and C Program Heap are configured to be unified for this application. rtems_configuration_get_user_extension_table() - Gets the initial extensions table configured for this application. rtems_configuration_get_user_multiprocessing_table() - Gets the MPCI configuration table configured for this application. rtems_configuration_get_work_space_size() - Gets the RTEMS Workspace size in bytes configured for this application. rtems_configuration_get_rtems_api_configuration() - Gets the Classic API Configuration Table of this application. rtems_resource_is_unlimited() - Indicates if the resource is unlimited. rtems_resource_maximum_per_allocation() - Gets the maximum number per allocation of a resource number. rtems_resource_unlimited() - Augments the resource number so that it indicates an unlimited resource.
config,rtems_get_build_label() - Gets the RTEMS build label.
config,rtems_get_copyright_notice() - Gets the RTEMS copyright notice.
config,rtems_get_target_hash() - Gets the RTEMS target hash.
config,rtems_get_version_string() - Gets the RTEMS version string.
config,rtems_configuration_get_do_zero_of_workspace() - Indicates if the RTEMS Workspace is configured to be zeroed during system initialization for this application.
config,rtems_configuration_get_idle_task_stack_size() - Gets the IDLE task stack size in bytes of this application.
config,rtems_configuration_get_idle_task() - Gets the IDLE task body of this application.
config,rtems_configuration_get_interrupt_stack_size() - Gets the interrupt stack size in bytes of this application.
config,rtems_configuration_get_maximum_barriers() - Gets the resource number of Barrier Manager objects configured for this application.
config,rtems_configuration_get_maximum_extensions() - Gets the resource number of User Extensions Manager objects configured for this application.
config,rtems_configuration_get_maximum_message_queues() - Gets the resource number of Message Manager objects configured for this application.
config,rtems_configuration_get_maximum_partitions() - Gets the resource number of Partition Manager objects configured for this application.
config,rtems_configuration_get_maximum_periods() - Gets the resource number of Rate Monotonic Manager objects configured for this application.
config,rtems_configuration_get_maximum_ports() - Gets the resource number of Dual-Ported Memory Manager objects configured for this application.
config,rtems_configuration_get_maximum_processors() - Gets the maximum number of processors configured for this application.
config,rtems_configuration_get_maximum_regions() - Gets the resource number of Region Manager objects configured for this application.
config,rtems_configuration_get_maximum_semaphores() - Gets the resource number of Semaphore Manager objects configured for this application.
config,rtems_configuration_get_maximum_tasks() - Gets the resource number of Task Manager objects configured for this application.
config,rtems_configuration_get_maximum_timers() - Gets the resource number of Timer Manager objects configured for this application.
config,rtems_configuration_get_microseconds_per_tick() - Gets the number of microseconds per clock tick configured for this application.
config,rtems_configuration_get_milliseconds_per_tick() - Gets the number of milliseconds per clock tick configured for this application.
config,rtems_configuration_get_nanoseconds_per_tick() - Gets the number of microseconds per clock tick configured for this application.
config,rtems_configuration_get_number_of_initial_extensions() - Gets the number of initial extensions configured for this application.
config,rtems_configuration_get_stack_allocate_for_idle_hook() - Gets the task stack allocator allocate hook used to allocate the stack of each IDLE task configured for this application.
config,rtems_configuration_get_stack_allocate_hook() - Gets the task stack allocator allocate hook configured for this application.
config,rtems_configuration_get_stack_allocate_init_hook() - Gets the task stack allocator initialization hook configured for this application.
config,rtems_configuration_get_stack_allocator_avoids_work_space() - Indicates if the task stack allocator is configured to avoid the RTEMS Workspace for this application.
config,rtems_configuration_get_stack_free_hook() - Gets the task stack allocator free hook configured for this application.
config,rtems_configuration_get_stack_space_size() - Gets the configured size in bytes of the memory space used to allocate thread stacks for this application.
config,rtems_configuration_get_ticks_per_timeslice() - Gets the clock ticks per timeslice configured for this application.
config,rtems_configuration_get_unified_work_area() - Indicates if the RTEMS Workspace and C Program Heap are configured to be unified for this application.
config,rtems_configuration_get_user_extension_table() - Gets the initial extensions table configured for this application.
config,rtems_configuration_get_user_multiprocessing_table() - Gets the MPCI configuration table configured for this application.
config,rtems_configuration_get_work_space_size() - Gets the RTEMS Workspace size in bytes configured for this application.
config,rtems_configuration_get_rtems_api_configuration() - Gets the Classic API Configuration Table of this application.
config,rtems_resource_is_unlimited() - Indicates if the resource is unlimited.
config,rtems_resource_maximum_per_allocation() - Gets the maximum number per allocation of a resource number.
config,rtems_resource_unlimited() - Augments the resource number so that it indicates an unlimited resource.
config,"© Copyright 1988, 2024 RTEMS Project and contributors."
dual-ported-memory,"A dual-ported memory area (DPMA) is an contiguous block of RAM owned by a particular processor but which can be accessed by other processors in the system.  The owner accesses the memory using internal addresses, while other processors must use external addresses.  RTEMS defines a port as a particular mapping of internal and external addresses."
dual-ported-memory,There are two system configurations in which dual-ported memory is commonly found.  The first is tightly-coupled multiprocessor computer systems where the dual-ported memory is shared between all nodes and is used for inter-node communication.  The second configuration is computer systems with intelligent peripheral controllers.  These controllers typically utilize the DPMA for high-performance data transfers.
dual-ported-memory,"© Copyright 1988, 2024 RTEMS Project and contributors."
dual-ported-memory,The Dual-Ported Memory Manager provides a mechanism for converting addresses between internal and external representations for multiple dual-ported memory areas (DPMA). The directives provided by the Dual-Ported Memory Manager are:
dual-ported-memory,rtems_port_create() - Creates a port. rtems_port_ident() - Identifies a port by the object name. rtems_port_delete() - Deletes the port. rtems_port_external_to_internal() - Converts the external address to the internal address. rtems_port_internal_to_external() - Converts the internal address to the external address.
dual-ported-memory,rtems_port_create() - Creates a port.
dual-ported-memory,rtems_port_ident() - Identifies a port by the object name.
dual-ported-memory,rtems_port_delete() - Deletes the port.
dual-ported-memory,rtems_port_external_to_internal() - Converts the external address to the internal address.
dual-ported-memory,rtems_port_internal_to_external() - Converts the internal address to the external address.
dual-ported-memory,"© Copyright 1988, 2024 RTEMS Project and contributors."
dual-ported-memory,The rtems_port_create directive creates a port into a DPMA with the user-defined name.  The user specifies the association between internal and external representations for the port being created.  RTEMS allocates a Dual-Ported Memory Control Block (DPCB) from the DPCB free list to maintain the newly created DPMA.  RTEMS also generates a unique dual-ported memory port ID which is returned to the calling task.  RTEMS does not initialize the dual-ported memory area or access any memory within it.
dual-ported-memory,"When a port is created, RTEMS generates a unique port ID and assigns it to the created port until it is deleted.  The port ID may be obtained by either of two methods.  First, as the result of an invocation of the``rtems_port_create`` directive, the task ID is stored in a user provided location.  Second, the port ID may be obtained later using the rtems_port_ident directive.  The port ID is used by other dual-ported memory manager directives to access this port."
dual-ported-memory,"The rtems_port_external_to_internal directive is used to convert an address from external to internal representation for the specified port.  The rtems_port_internal_to_external directive is used to convert an address from internal to external representation for the specified port.  If an attempt is made to convert an address which lies outside the specified DPMA, then the address to be converted will be returned."
dual-ported-memory,"A port can be removed from the system and returned to RTEMS with the rtems_port_delete directive.  When a port is deleted, its control block is returned to the DPCB free list."
dual-ported-memory,"© Copyright 1988, 2024 RTEMS Project and contributors."
event,An event flag is used by a task (or ISR) to inform another task of the occurrence of a significant situation.  Thirty-two event flags are associated with each task.  A collection of one or more event flags is referred to as an event set.  The data type rtems_event_set is used to manage event sets.
event,The application developer should remember the following key characteristics of event operations when utilizing the event manager:
event,"Events provide a simple synchronization facility. Events are aimed at tasks. Tasks can wait on more than one event simultaneously. Events are independent of one another. Events do not hold or transport data. Events are not queued.  In other words, if an event is sent more than once to a task before being received, the second and subsequent send operations to that same task have no effect."
event,Events provide a simple synchronization facility.
event,Events are aimed at tasks.
event,Tasks can wait on more than one event simultaneously.
event,Events are independent of one another.
event,Events do not hold or transport data.
event,"Events are not queued.  In other words, if an event is sent more than once to a task before being received, the second and subsequent send operations to that same task have no effect."
