Module,Text
client,"The script scans all Account entities and checks each accordingly. To limit the query range, override GoogleIdMigrationBaseScript#getFilterQuery(). Implement GoogleIdMigrationBaseScript#isMigrationOfGoogleIdNeeded(Account) to check whether the googleId migration is needed for the account. Implement GoogleIdMigrationBaseScript#generateNewGoogleId(Account) to generate the new googleId for the account."
client,Index the newly-indexable fields of feedback sessions.
client,Script to generate emails of active instructors within a period.
client,Script to mock a course and populate large number of responses.
client,Script to populate search documents into the system back-end.
client,Script to migrate a googleId to a new googleId for a single account.
client,Displays the step-by-step calculations for contribution question results.
client,Script to trigger indexing for all account requests.
client,Used to create API calls to the back-end without going through the UI.
client,Represents properties in client.properties file.
client,Helper class to help manage loops.
client,Represents a function that accepts one argument and produces a result.
client,Exception can be thrown from the function body.
client,<T> the type of the input to the function <R> the type of the result of the function
client,Contains classes needed to connect to the back end directly.
client,Contains scripts that deal with the back end data for administrative purposes.
client,Contains scripts that migrate non course data.
client,Contains scripts that calculate the statistics per institute.
client,Contains classes to migrate noSQL test data.
client,Contains utility classes for scripts dealing with the back end data.
common,The data transfer object for Account entities.
common,The data transfer object for AccountRequest entities.
common,The data transfer object for Course entities.
common,The data transfer object for DeadlineExtension entities.
common,Base class for Attribute classes (Attribute classes represent attributes of persistable entities).
common,<E> type of persistable entity being wrapped
common,The data transfer object for FeedbackQuestion entities.
common,The data transfer object for FeedbackResponse entities.
common,The data transfer object for FeedbackResponseComment entities.
common,The data transfer object for FeedbackSession entities.
common,The data transfer class for Instructor entities.
common,The data transfer object for the notification.
common,The data transfer object for CourseStudent entities.
common,The data transfer object for UsageStatistics entities.
common,Contains structure and processing logic for other types of logs (e.g. unrecognized types).
common,Contains specific structure and processing logic for email sent log.
common,Contains specific structure and processing logic for exception log.
common,Contains specific structure and processing logic for feedback session audit log.
common,Represents a log entry and contains the fields that are more important for tracing and debugging purposes.
common,Contains specific structure and processing logic for instance log.
common,Holds the details for a specific log event.
common,Represents the parameters used for querying logs.
common,Contains specific structure and processing logic for HTTP request log.
common,Represents a user who invokes the HTTP request.
common,Represents a location of source code that produces a log line.
common,Contains specific structure and processing logic for constant sum feedback questions.
common,Contains specific structure and processing logic for constant sum feedback responses.
common,Contains specific structure and processing logic for contribution feedback questions.
common,Contains specific structure and processing logic for contribution feedback responses.
common,Contains specific structure and processing logic for MCQ feedback questions.
common,Contains specific structure and processing logic for MCQ feedback responses.
common,Contains specific structure and processing logic for MSQ feedback questions.
common,Contains specific structure and processing logic for MCQ feedback responses.
common,Contains specific structure and processing logic for numerical scale feedback questions.
common,Contains specific structure and processing logic for numerical scale feedback responses.
common,A class holding the details for a specific question type. This abstract class is inherited by concrete Feedback*QuestionDetails classes which provides the implementation for the various abstract methods such that pages can render the correct information/forms depending on the question type
common,Contains specific structure and processing logic for rank options feedback questions.
common,Contains specific structure and processing logic for rank options feedback responses.
common,Contains common abstractions between rank options and rank recipients questions.
common,Contains specific structure and processing logic for rank recipients feedback questions.
common,Contains specific structure and processing logic for rank recipients feedback responses.
common,A class holding the details for the response of a specific question type.
common,This abstract class is inherited by concrete Feedback*ResponseDetails classes which provides the implementation for the various abstract methods such that pages can render the correct information depending on the question type.
common,Contains specific structure and processing logic for rubric feedback questions.
common,Contains specific structure and processing logic for rubric feedback responses.
common,Contains specific structure and processing logic for text feedback questions.
common,Contains specific structure and processing logic for text feedback responses.
common,The query for attributes deletion.
common,Contains a list of students and instructors in a course. Useful for caching a copy of student and instructor details of a course instead of reading them from the database multiple times.
common,Holds a bundle of *Attributes data transfer objects.
common,This class is mainly used for serializing JSON strings.
common,Represents an error level entry from the logs.
common,Represents a recipient of a feedback question.
common,Represents a log entry of a feedback session.
common,Represents a set of allowed action to be performed by an instructor.
common,Representation of instructor privileges. Store the privileges of the instructor
common,"Legacy format of instructor privileges object, where map of string to boolean is used."
common,Represents the results of querying logs.
common,Represents detailed results for a feedback session.
common,Contains a list of students and instructors in a course. Useful for caching a copy of student and instructor details of a course instead of reading them from the database multiple times.
common,Holds a bundle of entities.
common,This class is mainly used for serializing JSON strings.
common,Represents detailed results for a feedback session.
common,This class represents an feedback contribution question result for a given team. It exposes the result via some public variables.
common,"Represents a user type. Contains user's Google ID and flags to indicate whether the user is an admin, instructor, student."
common,Represents user credential info to be persisted within cookies.
common,Exception thrown when error is encountered while executing authentication-related services.
common,Exception thrown when an operation is determined to have exceeded the time it is allowed to run.
common,Exception thrown when error is encountered while sending email.
common,Exception thrown when enrolling students into a course.
common,Exception thrown due to attempting to create an entity that has existed.
common,Exception thrown due to attempting to operate on an entity that does not exist.
common,Exception thrown when a crucial HTTP request does not succeed.
common,Exception thrown when updating instructor within a course.
common,Exception thrown when non-HTTP parameter validation fails.
common,Exception thrown when error is encountered while performing search.
common,Exception thrown when updating student within a course.
common,A specific implementation of Url used to encapsulate URLs of the application.
common,Represents the deployment-specific configuration values of the system. This can be used to access values in the build.properties file too.
common,"Stores constants that are widely used across classes. this class contains several nested classes, each containing a specific category of constants."
common,Encapsulates the status of sending an email.
common,Represents an email message and its important metadata.
common,"Used to handle the data validation aspect e.g. validate emails, names, etc."
common,Holds file-related functions.
common,Utility class for Hibernate related methods.
common,A utility class to execute an HTTP request and return the response.
common,Holds HttpServletRequest-related helper functions.
common,"Provides means to handle, manipulate, and convert JSON objects to/from strings."
common,Allows any component of the application to log messages at appropriate levels.
common,Stores the information of the current HTTP request.
common,Class contains methods to sanitize user provided parameters so that they conform to our data format and possible threats can be removed first as well as methods to revert sanitized text back to its previous unsanitized state.
common,ConsoleHandler implementation that uses System#out instead of System#err.
common,Holds String-related helper functions.
common,Represents a task to be added to the task queue.
common,Contains utility methods for creating strings from given templates.
common,"A helper class to hold time-related functions (e.g., converting dates to strings etc.)."
common,Time zone is assumed as UTC unless specifically mentioned.
common,Loads time-zone rules for 'TZDB'. Modified from java.time.zone.TzdbZoneRulesProvider. Reads the file 'tzdb.dat' from resources instead of the JRE library directory.
common,The Url class represents a URL string. It provides methods to manipulate the URL string and extract values from it.
common,Constant values for the different feedback session-related log types.
common,Represents particular events to be logged.
common,Severity level for logs.
common,Enum that defines different distribute points options for constant sum questions.
common,Feedback Question Type Definitions.
common,The status of an account request.
common,Represents the type of an entity that is involved in a feedback question or response.
common,"The FeedbackResponse result fetching type to indicate whether the fetch is for giver only, receiver only or both."
common,Instructor Permission Role.
common,Const.InstructorPermissionRoleNames
common,Represents the different notification banner background colors. It mainly refers to the available colors in bootstrap stylesheet. Reference: https://getbootstrap.com/docs/4.5/utilities/colors/#background-color
common,Represents the type of target user groups for notifications.
common,The type object that defines an email based on its purpose.
common,"Contains lightweight data transfer objects for transferring data between components, particularly those from different packages."
common,Contains attributes classes as a wrapper for persistable entities.
common,Contains specific logs-related classes.
common,Contains specific question type-related classes.
common,Contains custom exceptions used across the application.
common,Contains utility classes and helpers to be used by all components of the application.
e2e,SUT: Const.WebPageURIs#ADMIN_ACCOUNTS_PAGE.
e2e,SUT: Const.WebPageURIs#ADMIN_HOME_PAGE.
e2e,SUT: Const.WebPageURIs#ADMIN_NOTIFICATIONS_PAGE.
e2e,SUT: Const.WebPageURIs#ADMIN_SEARCH_PAGE.
e2e,SUT: Const.WebPageURIs#ADMIN_SESSIONS_PAGE.
e2e,SUT: Const.WebPageURIs#SESSION_RESULTS_PAGE.
e2e,SUT: Const.WebPageURIs#STUDENT_SESSION_SUBMISSION_PAGE.
e2e,SUT: Const.WebPageURIs#INSTRUCTOR_COURSES_PAGE.
e2e,SUT: Const.WebPageURIs#INSTRUCTOR_COURSE_DETAILS_PAGE.
e2e,SUT: Const.WebPageURIs#INSTRUCTOR_COURSE_EDIT_PAGE.
e2e,SUT: Const.WebPageURIs#INSTRUCTOR_COURSE_ENROLL_PAGE.
e2e,SUT: Const.WebPageURIs#JOIN_PAGE.
e2e,SUT: Const.WebPageURIs#INSTRUCTOR_COURSE_STUDENT_DETAILS_EDIT_PAGE.
e2e,SUT: Const.WebPageURIs#INSTRUCTOR_COURSE_STUDENT_DETAILS_PAGE.
e2e,SUT: Const.WebPageURIs#INSTRUCTOR_SESSION_EDIT_PAGE.
e2e,SUT: Const.WebPageURIs#INSTRUCTOR_SESSION_REPORT_PAGE.
e2e,SUT: Const.WebPageURIs#INSTRUCTOR_SESSIONS_PAGE.
e2e,SUT: Const.WebPageURIs#INSTRUCTOR_HOME_PAGE.
e2e,SUT: Const.WebPageURIs#INSTRUCTOR_NOTIFICATIONS_PAGE.
e2e,SUT: Const.WebPageURIs#INSTRUCTOR_SEARCH_PAGE.
e2e,SUT: Const.WebPageURIs#INSTRUCTOR_SESSION_INDIVIDUAL_EXTENSION_PAGE.
e2e,SUT: Const.WebPageURIs#INSTRUCTOR_STUDENT_ACTIVITY_LOGS_PAGE.
e2e,SUT: Const.WebPageURIs#INSTRUCTOR_STUDENT_LIST_PAGE.
e2e,SUT: Const.WebPageURIs#INSTRUCTOR_STUDENT_RECORDS_PAGE.
e2e,SUT: Const.WebPageURIs#STUDENT_COURSE_DETAILS_PAGE.
e2e,SUT: Const.WebPageURIs#JOIN_PAGE.
e2e,SUT: Const.WebPageURIs#STUDENT_HOME_PAGE.
e2e,SUT: Const.WebPageURIs#STUDENT_NOTIFICATIONS_PAGE.
e2e,SUT: Const.WebPageURIs#ADMIN_HOME_PAGE.
e2e,SUT: Const.WebPageURIs#ADMIN_SEARCH_PAGE.
e2e,Base class for all browser tests.
e2e,"This type of test has no knowledge of the workings of the application, and can only communicate via the UI or via BackDoor to obtain/transmit data."
e2e,Base class for all feedback question related browser tests.
e2e,"SUT: Const.WebPageURIs#INSTRUCTOR_SESSION_EDIT_PAGE, Const.WebPageURIs#SESSION_SUBMISSION_PAGE."
e2e,"Only UI-intensive operations, e.g. question creation and response submission, are tested separately. This is so that if any part of the testing fails (due to regression or inherent instability), only the specific test for the specific feedback question needs to be re-run."
e2e,"For the above reason, viewing feedback responses/results is not considered to be under this test case. This is because viewing results is a fast action and combining all question types together under one test case will save some testing time."
e2e,"SUT: Const.WebPageURIs#INSTRUCTOR_SESSION_EDIT_PAGE, Const.WebPageURIs#SESSION_SUBMISSION_PAGE specifically for MCQ questions."
e2e,"SUT: Const.WebPageURIs#INSTRUCTOR_SESSION_EDIT_PAGE, Const.WebPageURIs#SESSION_SUBMISSION_PAGE specifically for msq questions."
e2e,"SUT: Const.WebPageURIs#INSTRUCTOR_SESSION_EDIT_PAGE, Const.WebPageURIs#SESSION_SUBMISSION_PAGE specifically for NumScale questions."
e2e,"SUT: Const.WebPageURIs#INSTRUCTOR_SESSION_EDIT_PAGE, Const.WebPageURIs#SESSION_SUBMISSION_PAGE specifically for RankOption questions."
e2e,"SUT: Const.WebPageURIs#INSTRUCTOR_SESSION_EDIT_PAGE, Const.WebPageURIs#SESSION_SUBMISSION_PAGE specifically for Rubric questions."
e2e,"SUT: Const.WebPageURIs#INSTRUCTOR_SESSION_EDIT_PAGE, Const.WebPageURIs#SESSION_SUBMISSION_PAGE specifically for text questions."
e2e,SUT: Const.WebPageURIs#INSTRUCTOR_COURSE_DETAILS_PAGE.
e2e,SUT: Const.WebPageURIs#INSTRUCTOR_COURSE_STUDENT_DETAILS_EDIT_PAGE.
e2e,SUT: Const.WebPageURIs#INSTRUCTOR_HOME_PAGE.
e2e,SUT: Const.WebPageURIs#INSTRUCTOR_NOTIFICATIONS_PAGE.
e2e,SUT: Const.WebPageURIs#INSTRUCTOR_STUDENT_LIST_PAGE.
e2e,SUT: Const.WebPageURIs#INSTRUCTOR_STUDENT_RECORDS_PAGE.
e2e,SUT: Const.WebPageURIs#ACCOUNT_REQUEST_PAGE.
e2e,SUT: Const.WebPageURIs#STUDENT_COURSE_DETAILS_PAGE.
e2e,SUT: Const.WebPageURIs#JOIN_PAGE.
e2e,SUT: Const.WebPageURIs#STUDENT_HOME_PAGE.
e2e,SUT: Const.WebPageURIs#ADMIN_ACCOUNTS_PAGE.
e2e,SUT: Const.WebPageURIs#ADMIN_HOME_PAGE.
e2e,SUT: Const.WebPageURIs#ADMIN_NOTIFICATIONS_PAGE.
e2e,SUT: Const.WebPageURIs#ADMIN_SEARCH_PAGE.
e2e,SUT: Const.WebPageURIs#ADMIN_SESSIONS_PAGE.
e2e,"SUT: Const.CronJobURIs#AUTOMATED_FEEDBACK_OPENING_REMINDERS, Const.CronJobURIs#AUTOMATED_FEEDBACK_CLOSING_REMINDERS, Const.CronJobURIs#AUTOMATED_FEEDBACK_CLOSED_REMINDERS, Const.CronJobURIs#AUTOMATED_FEEDBACK_PUBLISHED_REMINDERS."
e2e,Base class for all browser tests.
e2e,"This type of test has no knowledge of the workings of the application, and can only communicate via the UI or via BackDoor to obtain/transmit data."
e2e,Base class for all feedback question related browser tests.
e2e,"SUT: Const.WebPageURIs#INSTRUCTOR_SESSION_EDIT_PAGE, Const.WebPageURIs#SESSION_SUBMISSION_PAGE."
e2e,"Only UI-intensive operations, e.g. question creation and response submission, are tested separately. This is so that if any part of the testing fails (due to regression or inherent instability), only the specific test for the specific feedback question needs to be re-run."
e2e,"For the above reason, viewing feedback responses/results is not considered to be under this test case. This is because viewing results is a fast action and combining all question types together under one test case will save some testing time."
e2e,"SUT: Const.WebPageURIs#INSTRUCTOR_SESSION_EDIT_PAGE, Const.WebPageURIs#SESSION_SUBMISSION_PAGE specifically for ConstSumOption questions."
e2e,"SUT: Const.WebPageURIs#INSTRUCTOR_SESSION_EDIT_PAGE, Const.WebPageURIs#SESSION_SUBMISSION_PAGE specifically for ConstSumRecipient questions."
e2e,"SUT: Const.WebPageURIs#INSTRUCTOR_SESSION_EDIT_PAGE, Const.WebPageURIs#SESSION_SUBMISSION_PAGE specifically for Contribution questions."
e2e,"SUT: Const.WebPageURIs#INSTRUCTOR_SESSION_EDIT_PAGE, Const.WebPageURIs#SESSION_SUBMISSION_PAGE specifically for MCQ questions."
e2e,"SUT: Const.WebPageURIs#INSTRUCTOR_SESSION_EDIT_PAGE, Const.WebPageURIs#SESSION_SUBMISSION_PAGE specifically for MSQ questions."
e2e,"SUT: Const.WebPageURIs#INSTRUCTOR_SESSION_EDIT_PAGE, Const.WebPageURIs#SESSION_SUBMISSION_PAGE specifically for NumScale questions."
e2e,"SUT: Const.WebPageURIs#INSTRUCTOR_SESSION_EDIT_PAGE, Const.WebPageURIs#SESSION_SUBMISSION_PAGE specifically for RankOption questions."
e2e,"SUT: Const.WebPageURIs#INSTRUCTOR_SESSION_EDIT_PAGE, Const.WebPageURIs#SESSION_SUBMISSION_PAGE specifically for RankRecipient questions."
e2e,SUT: Const.WebPageURIs#SESSION_RESULTS_PAGE.
e2e,"SUT: Const.WebPageURIs#INSTRUCTOR_SESSION_EDIT_PAGE, Const.WebPageURIs#SESSION_SUBMISSION_PAGE specifically for Rubric questions."
e2e,SUT: Const.WebPageURIs#SESSION_SUBMISSION_PAGE.
e2e,"SUT: Const.WebPageURIs#INSTRUCTOR_SESSION_EDIT_PAGE, Const.WebPageURIs#SESSION_SUBMISSION_PAGE specifically for text questions."
e2e,SUT: Const.WebPageURIs#INSTRUCTOR_COURSES_PAGE.
e2e,SUT: Const.WebPageURIs#INSTRUCTOR_COURSE_DETAILS_PAGE.
e2e,SUT: Const.WebPageURIs#INSTRUCTOR_COURSE_EDIT_PAGE.
e2e,SUT: Const.WebPageURIs#INSTRUCTOR_COURSE_ENROLL_PAGE.
e2e,SUT: Const.WebPageURIs#JOIN_PAGE.
e2e,SUT: Const.WebPageURIs#INSTRUCTOR_COURSE_STUDENT_DETAILS_EDIT_PAGE.
e2e,SUT: Const.WebPageURIs#INSTRUCTOR_COURSE_STUDENT_DETAILS_PAGE.
e2e,SUT: Const.WebPageURIs#INSTRUCTOR_SESSION_EDIT_PAGE.
e2e,SUT: Const.WebPageURIs#INSTRUCTOR_SESSION_REPORT_PAGE.
e2e,SUT: Const.WebPageURIs#INSTRUCTOR_SESSIONS_PAGE.
e2e,SUT: Const.WebPageURIs#INSTRUCTOR_HOME_PAGE.
e2e,SUT: Const.WebPageURIs#INSTRUCTOR_NOTIFICATIONS_PAGE.
e2e,SUT: Const.WebPageURIs#INSTRUCTOR_SEARCH_PAGE.
e2e,SUT: Const.WebPageURIs#INSTRUCTOR_SESSION_INDIVIDUAL_EXTENSION_PAGE.
e2e,SUT: Const.WebPageURIs#INSTRUCTOR_STUDENT_ACTIVITY_LOGS_PAGE.
e2e,SUT: Const.WebPageURIs#INSTRUCTOR_STUDENT_LIST_PAGE.
e2e,SUT: Const.WebPageURIs#INSTRUCTOR_STUDENT_RECORDS_PAGE.
e2e,"SUT: The reusable notification banner, which can be displayed across many pages. Const.WebPageURIs#STUDENT_HOME_PAGE is used to test the behaviour of the banner in this case, Const.WebPageURIs#STUDENT_NOTIFICATIONS_PAGE"
e2e,SUT: Const.WebPageURIs#STUDENT_COURSE_DETAILS_PAGE.
e2e,SUT: Const.WebPageURIs#JOIN_PAGE.
e2e,SUT: Const.WebPageURIs#STUDENT_HOME_PAGE.
e2e,SUT: Const.WebPageURIs#STUDENT_NOTIFICATIONS_PAGE.
e2e,Verifies that various system error report emails should or should not be sent to the admin.
e2e,Verifies that the timezone databases in moment-timezone and java.time are consistent and up-to-date.
e2e,Implemented as a browser test as both back-end and front-end methods are involved.
e2e,Page Object Model for the admin accounts page.
e2e,Represents the admin home page of the website.
e2e,Page Object Model for the admin notifications page.
e2e,Represents the admin home page of the website.
e2e,Page Object Model for the admin sessions page.
e2e,Page Object Model for the admin timezone page.
e2e,"An abstract class that represents a browser-loaded page of the app and provides ways to interact with it. Also contains methods to validate some aspects of the page, e.g. HTML page source."
e2e,Note: We are using the Page Object pattern here.
e2e,A programmatic interface to the Browser used to test the app.
e2e,Page Object Model for the course join confirmation page.
e2e,Page Object Model for login page in development server.
e2e,Page Object Model for the error reporting modal.
e2e,Page Object Model for feedback results page.
e2e,Represents the feedback submission page of the website.
e2e,Page Object Model for home page.
e2e,Page Object Model for the official IANA page for timezone database.
e2e,"Represents the ""Courses"" page for Instructors."
e2e,Represents the instructor course details page of the website.
e2e,Represents the instructor course edit page of the website.
e2e,Represents the instructor course enrollment page.
e2e,Represents the instructor course student details edit page of the website.
e2e,Represents the instructor course student details edit page of the website.
e2e,Represents the instructor course student details view page of the website.
e2e,Represents the instructor feedback edit page of the website.
e2e,"Represents the ""Results"" page for Instructors."
e2e,"Represents the ""Sessions"" page for Instructors."
e2e,Represents the instructor home page.
e2e,Page Object Model for instructor notifications page.
e2e,Represents the instructor search page.
e2e,Represents the instructor session individual extension page.
e2e,Represents the student activity logs page of the website.
e2e,Page Object Model for instructor student list page.
e2e,Page Object Model for instructor student list page.
e2e,Page Object Model for instructor student records page.
e2e,Page Object Model for account request form page.
e2e,Page Object Model for student course details page.
e2e,Page Object Model for student home page.
e2e,Page Object Model for student notifications page.
e2e,Page Object Model for user notifications page.
e2e,Used to create API calls to the back-end without going through the UI.
e2e,Provides an access to real Gmail inbox used for testing.
e2e,Authentication via a real username (Google ID) and password is required.
e2e,Checks that the email account is ready for testing against staging/production server.
e2e,Exception thrown when a Retryable does not end successfully after exceeding the retry limits.
e2e,Represents a task that can be retried.
e2e,"Handles running and retrying of Retryable tasks. Generally, the methods retry tasks with exponential backoff until one of the following conditions is met:"
e2e,Task is successful (see specific method documentation for definition of success). Maximum retries are exceeded (as determined by the specified maximum delay). A Throwable of type specified in the task is encountered (this is thrown upwards).
e2e,Checks for test data validity.
e2e,"As E2E tests can be run against actual production server, the test data needs to be carefully designed such that they do not consist any form of data that may be resembling what users can be using."
e2e,"For the above reason, the following fields are checked:"
e2e,Account Google ID Course ID Student email Instructor email
e2e,"In order to guarantee data safety as much as possible, we set some form of validation rule for the above fields such that the likelihood of any user using the same identifier is very low or zero."
e2e,Verifies that the testng-e2e.xml configuration file contains all the E2E test cases in the project.
e2e,Represents properties in test.properties file.
e2e,SUT: TestProperties.
e2e,Contains E2E test cases.
e2e,Contains accessibility test cases.
e2e,Contains E2E test cases for sql.
e2e,Contains abstractions of the pages as they appear on a Web browser (i.e. SUTs).
e2e,Contains infrastructure and helpers needed for running the E2E tests.
logic,Provides authentication-related services.
logic,Handles operations related to generating emails to be sent from provided templates.
logic,Handles operations related to sending emails.
logic,Provides the business logic for production usage of the system.
logic,This is a Facade class which simply forwards the method to internal classes.
logic,Handles operations related to logs reading/writing.
logic,"Note that while this interface should support writing logs, most of the application/system logs should be written via the standard Logger class."
logic,Used to handle the verification of the user's reCAPTCHA response.
logic,Allows for adding specific type of tasks to the task queue.
logic,Handles logic related to username and user role provisioning.
logic,Handles operations related to accounts.
logic,Handles the logic related to account requests.
logic,Handles operations related to courses.
logic,Handles operations related to data bundles.
logic,Handles the logic related to deadline extensions.
logic,Handles operations related to feedback questions.
logic,Handles operations related to feedback responses.
logic,Handles operations related to feedback response comments.
logic,Handles operations related to feedback sessions.
logic,Handles operations related to instructors.
logic,Setup in web.xml to register logic classes at application startup.
logic,Handles the logic related to notifications.
logic,Handles operations related to students.
logic,Handles operations related to system usage statistics objects.
logic,Service that does not execute any authentication operations.
logic,Email sender service which will not send any email.
logic,"Service that bypasses reCAPTCHA verification, i.e. always returning successful verification."
logic,Provides Firebase Admin Auth authentication services.
logic,The FirebaseApp instance is initialized here.
logic,Holds functions for operations related to Google Cloud Logging.
logic,Holds functions for operations related to Google Cloud Tasks.
logic,Google-based reCAPTCHA verifier service.
logic,Holds functions for operations related to logs reading/writing in local dev environment.
logic,The current implementation uses an in-memory storage of logs to simulate the logs retention locally for feedback session logs only. It is not meant as a replacement but merely for testing purposes.
logic,Holds functions for operations related to task queue in local dev environment.
logic,Email sender service provided by Mailgun.
logic,Email sender service provided by Mailjet.
logic,Email sender service provided by SendGrid.
logic,Interface that provides authentication-related services.
logic,An email sender interface used by services for sending emails.
logic,An interface used for logs operations such as reading/writing.
logic,An interface to verify the user's reCAPTCHA response.
logic,Handles operations related to task queues.
logic,Provides the API of the component to be accessed by the UI.
logic,Contains the core logic of the system.
logic,Contains the logic of the external dependencies and services.
storage,Handles CRUD operations for accounts.
storage,Handles CRUD operations for account requests.
storage,Handles CRUD operations for courses.
storage,Runs a local Datastore emulator instance.
storage,Handles CRUD operations for deadline extensions.
storage,Handles CRUD operations for feedback questions.
storage,Handles CRUD operations for feedback responses.
storage,Handles CRUD operations for feedback response comments.
storage,Handles CRUD operations for feedback sessions.
storage,Handles CRUD operations for instructors.
storage,Handles CRUD operations for notifications.
storage,Setup in web.xml to register Objectify at application startup.
storage,Handles CRUD operations for students.
storage,Handles CRUD operations for system usage statistics objects.
storage,Represents a unique user in the system.
storage,Represents an AccountRequest entity.
storage,Base class for all entities persisted to the database.
storage,Represents a course entity.
storage,An association class that represents the association Account --> [enrolled in] --> Course.
storage,Represents an individual student's extended deadline.
storage,Represents a feedback question.
storage,Represents a feedback response.
storage,An association class that represents the association Giver --> [comments about] --> FeedbackResponse. Giver can be a student or an instructor or a team
storage,Represents an instructor-created Feedback Session.
storage,An association class that represents the association Account --> [is an instructor for] --> Course.
storage,Represents a unique notification in the system.
storage,Represents a system usage statistics for a specified period of time.
storage,"Note that ""system usage"" here is defined as user-facing usages, such as number of entities created and number of actions, as opposed to system resources such as hardware and network."
storage,Acts as a proxy to search service for account request related search features.
storage,Acts as a proxy to search service for instructor-related search features.
storage,Factory that returns search manager implementation.
storage,Setup in web.xml to register search manager at application startup.
storage,Acts as a proxy to search service for student-related search features.
storage,Handles CRUD operations for accounts.
storage,Generates CRUD operations for AccountRequest.
storage,Handles CRUD operations for courses.
storage,Handles CRUD operations for deadline extensions.
storage,Handles CRUD operations for feedback questions.
storage,Handles CRUD operations for feedbackResponses.
storage,Handles CRUD operations for feedbackResponseComments.
storage,Handles CRUD operations for feedback sessions.
storage,Handles CRUD operations for feedback session logs.
storage,Handles CRUD operations for notifications.
storage,Handles CRUD operations for usage statistics.
storage,Handles CRUD operations for users.
storage,Represents a constant sum question.
storage,Represents a contribution question.
storage,Represents an mcq question.
storage,Represents an msq question.
storage,Represents a numerical scale question.
storage,Represents a rank options question.
storage,Represents a rank recipients question.
storage,Represents a rubric question.
storage,Represents a text question.
storage,Represents a feedback constant sum response.
storage,Represents a feedback contribution response.
storage,Represents a feedback mcq response.
storage,Represents a missing response.
storage,Represents a feedback msq response.
storage,Represents a feedback numerical scale response.
storage,Represents a feedback rank options response.
storage,Represents a feedback rank recipients response.
storage,Represents a feedback rubric response.
storage,Represents a text response.
storage,Represents a unique account in the system.
storage,Entity for AccountRequests.
storage,Base class for all entities.
