Module,Text
cluster,This Cluster Singleton can be configured to periodically find and remove Slice.State.INACTIVE Shards that are left behind after a Shard is split
cluster,"Interface Summary Interface Description AttributeFetcher Instances of this interface are used to fetch various attributes from nodes (and other sources) in the cluster. AttributeValues BalancePlan A fully specified plan or instructions for replica balancing to be applied to the cluster. BalancePlanFactory Allows plugins to create BalancePlans telling the Solr layer how to balance replicas following the processing of a BalanceRequest. BalanceRequest A cluster related placement request that Solr asks a PlacementPlugin to resolve and compute replica balancing plan for replicas that already exist across a set of Nodes. CollectionMetrics Collection-level metrics. DeleteCollectionRequest Delete collection request. DeleteReplicasRequest Delete replicas request. DeleteShardsRequest Delete shards request. Metric<T> Metric-related attribute of a node or replica. ModificationRequest Collection modification request. NodeMetric<T> Node metric identifier, corresponding to a node-level metric registry and the internal metric name. PlacementContext Placement context makes it easier to pass around and access main placement-related components. PlacementPlan A fully specified plan or instructions for placement, deletion or move to be applied to the cluster. PlacementPlanFactory Allows plugins to create PlacementPlans telling the Solr layer where to create replicas following the processing of a PlacementRequest. PlacementPlugin Implemented by external plugins to control replica placement and movement on the search cluster (as well as other things such as cluster elasticity?) when cluster changes are required (initiated elsewhere, most likely following a Collection API call). PlacementPluginConfig Configuration beans should use this interface to define public (mutable) configuration properties. PlacementPluginFactory<T extends PlacementPluginConfig> Factory implemented by client code and configured in container plugins (see ContainerPluginsApi.editAPI) allowing the creation of instances of PlacementPlugin to be used for replica placement computation. PlacementRequest A cluster related placement request that Solr asks a PlacementPlugin plugin to resolve and compute a PlacementPlan placing one or more Replica's of one or more Shard's of an existing SolrCollection. ReplicaMetric<T> Replica metric identifier, corresponding to one of the internal replica-level metric names (as reported in solr.core.[collection].[replica] registry) ReplicaMetrics Strongly-typed replica-level metrics. ReplicaPlacement Placement decision for a single Replica. ShardMetrics Shard-level metrics."
cluster,Class Summary Class Description PlacementPluginFactory.NoConfig Useful type for plugins that don't use any configuration.
cluster,Enum Summary Enum Description NodeMetric.Registry Registry options for node metrics.
cluster,"Exception Summary Exception Description PlacementException Exception thrown by a PlacementPlugin when it is unable to compute placement for whatever reason (except an InterruptedException that PlacementPlugin.computePlacement(org.apache.solr.cluster.placement.PlacementRequest, org.apache.solr.cluster.placement.PlacementContext) is also allowed to throw). PlacementModificationException Exception thrown when a placement modification is rejected by the placement plugin."
cluster,Useful type for plugins that don't use any configuration.
cluster,"Class Summary Class Description AttributeFetcherImpl Implementation of AttributeFetcher that uses SolrCloudManager to access Solr cluster details. AttributeValuesImpl Implementation of AttributeValues used by AttributeFetcherImpl. BalancePlanFactoryImpl Simple implementation of BalancePlanFactory. BalanceRequestImpl CollectionMetricsBuilder Builder class for constructing instances of CollectionMetrics. CollectionMetricsBuilder.ReplicaMetricsBuilder CollectionMetricsBuilder.ShardMetricsBuilder DelegatingPlacementPluginFactory Helper class to support dynamic reloading of plugin implementations. MetricImpl<T> Base class for Metric implementations. ModificationRequestImpl Helper class to create modification request instances. NodeMetricImpl<T> Node metric identifier, corresponding to a node-level metric registry and the internal metric name. PlacementPlanFactoryImpl Simple implementation of PlacementPlanFactory. PlacementPluginAssignStrategy This assign strategy delegates placement computation to ""plugin"" code. PlacementPluginFactoryLoader Utility class to work with PlacementPluginFactory plugins. PlacementRequestImpl ReplicaMetricImpl<T> Replica metric identifier, corresponding to one of the internal replica-level metric names (as reported in solr.core.[collection].[replica] registry) SimplePlacementContextImpl Implementation of PlacementContext that uses SimpleClusterAbstractionsImpl to create components necessary for the placement plugins to use."
cluster,Implementation of AttributeFetcher that uses SolrCloudManager to access Solr cluster details.
cluster,Implementation of AttributeValues used by AttributeFetcherImpl.
cluster,Simple implementation of BalancePlanFactory.
cluster,Builder class for constructing instances of CollectionMetrics.
cluster,Helper class to support dynamic reloading of plugin implementations.
cluster,Base class for Metric implementations.
cluster,Helper class to create modification request instances.
cluster,"Node metric identifier, corresponding to a node-level metric registry and the internal metric name."
cluster,Simple implementation of PlacementPlanFactory.
cluster,"This assign strategy delegates placement computation to ""plugin"" code."
cluster,Utility class to work with PlacementPluginFactory plugins.
cluster,"Replica metric identifier, corresponding to one of the internal replica-level metric names (as reported in solr.core.[collection].[replica] registry)"
cluster,Implementation of PlacementContext that uses SimpleClusterAbstractionsImpl to create components necessary for the placement plugins to use.
cluster,"Class Summary Class Description AffinityPlacementConfig Configuration bean for AffinityPlacementFactory. AffinityPlacementFactory This factory is instantiated by config from its class name. AffinityPlacementFactory.AffinityPlacementPlugin See AffinityPlacementFactory for instructions on how to configure a cluster to use this plugin and details on what the plugin does. MinimizeCoresPlacementFactory Factory for creating MinimizeCoresPlacementFactory.MinimizeCoresPlacementPlugin, a Placement plugin implementing placing replicas to minimize number of cores per Node, while not placing two replicas of the same shard on the same node. OrderedNodePlacementPlugin OrderedNodePlacementPlugin.WeightedNode A class that determines the weight of a given node and the replicas that reside on it. RandomPlacementFactory Factory for creating RandomPlacementFactory.RandomPlacementPlugin, a placement plugin implementing random placement for new collection creation while preventing two replicas of same shard from being placed on same node.. RandomPlacementFactory.RandomPlacementPlugin SimplePlacementFactory Factory for creating SimplePlacementFactory.SimplePlacementPlugin, a placement plugin implementing the logic from the old LegacyAssignStrategy. SimplePlacementFactory.SimplePlacementPlugin"
cluster,Configuration bean for AffinityPlacementFactory.
cluster,This factory is instantiated by config from its class name.
cluster,See AffinityPlacementFactory for instructions on how to configure a cluster to use this plugin and details on what the plugin does.
cluster,"Factory for creating MinimizeCoresPlacementFactory.MinimizeCoresPlacementPlugin, a Placement plugin implementing placing replicas to minimize number of cores per Node, while not placing two replicas of the same shard on the same node."
cluster,A class that determines the weight of a given node and the replicas that reside on it.
cluster,"Factory for creating RandomPlacementFactory.RandomPlacementPlugin, a placement plugin implementing random placement for new collection creation while preventing two replicas of same shard from being placed on same node.."
cluster,"Factory for creating SimplePlacementFactory.SimplePlacementPlugin, a placement plugin implementing the logic from the old LegacyAssignStrategy."
core,Interface Summary Interface Description BlobRepository.Decoder<T> CachingDirectoryFactory.CloseListener CloseHook Used to request notification when the core is closed. ConfigSetService.ConfigResource CoresLocator Manage the discovery and persistence of core definitions across Solr restarts Diagnostics.Callable ShutdownAwareDirectory CachingDirectoryFactory will call this method rather than Directory.close() on shutdown if a Directory implements this interface. SolrCore.RawWriter SolrEventListener SolrInfoBean Interface for getting various ui friendly strings for use by objects which are 'pluggable' to make server administration easier.
core,"Class Summary Class Description AbstractSolrEventListener BlobRepository The purpose of this class is to store the Jars loaded in memory and to keep only one copy of the Jar in a single node. BlobRepository.BlobContent<T> BlobRepository.BlobContentRef<T> ByteBuffersDirectoryFactory Factory to instantiate ByteBuffersDirectory CachingDirectoryFactory A DirectoryFactory impl base class for caching Directory instances per path. CachingDirectoryFactory.CacheValue CancellableQueryTracker Tracks metadata for active queries and provides methods for access CloudConfig CloudConfig.CloudConfigBuilder ClusterSingletons Helper class to manage the initial registration of ClusterSingleton plugins and to track the changes in loaded plugins in ContainerPluginsRegistry. CodecFactory Factory for plugging in a custom Codec ConfigOverlay This class encapsulates the config overlay json file. ConfigSet Stores a core's configuration in the form of a SolrConfig and IndexSchema. ConfigSetProperties Utility methods for reading configSet properties. ConfigSetService Service class used by the CoreContainer to load ConfigSets for use in SolrCore creation. CoreContainer CoreContainer.CoreLoadFailure CoreDescriptor Metadata about a SolrCore. CorePropertiesLocator Persists CoreDescriptors as properties files CoreSorter This is a utility class that sorts cores in such a way as to minimize other cores waiting for replicas in the current node. DelegatingEventListener A SolrEventListener wrapper that loads class from a package and reload if it's modified Diagnostics DirectoryFactory Provides access to a Directory implementation. EphemeralDirectoryFactory Directory provider for implementations that do not persist over reboots. FileSystemConfigSetService FileSystem ConfigSetService impl. IndexDeletionPolicyWrapper A wrapper for an IndexDeletionPolicy instance. IndexReaderFactory Factory used to build a new IndexReader instance. InitParams An Object which represents a <initParams> tag LuceneDefaultCodecFactory Simple factory for returning the Lucene default Codec MetricsConfig MetricsConfig.CacheConfig MetricsConfig.MetricsConfigBuilder MMapDirectoryFactory Directly provide MMapDirectory instead of relying on FSDirectory.open(java.nio.file.Path). NIOFSDirectoryFactory Factory to instantiate NIOFSDirectory NodeConfig NodeConfig.NodeConfigBuilder NodeRoles NRTCachingDirectoryFactory Factory to instantiate NRTCachingDirectory PluginBag<T> This manages the lifecycle of a set of plugin of the same type . PluginBag.JaxrsResourceToHandlerMappings Allows JAX-RS 'filters' to find the requestHandler (if any) associated particular JAX-RS resource classes PluginBag.PluginHolder<T> An indirect reference to a plugin. PluginInfo An Object which represents a Plugin of any type PluginInfo.ClassName QuerySenderListener RAMDirectoryFactory Factory to instantiate RAM-resident directory implementation. RateLimiterConfig RequestHandlers RequestParams The class encapsulates the request time parameters . RequestParams.ParamSet RequestParams.VersionedParams SchemaCodecFactory Per-field CodecFactory implementation, extends Lucene's and returns postings format implementations according to the schema configuration. SimpleTextCodecFactory SolrConfig Provides a static reference to a Config object modeling the main configuration data for a Solr instance -- typically found in ""solrconfig.xml"". SolrConfig.HttpCachingConfig SolrConfig.SolrPluginInfo SolrConfig.UpdateHandlerInfo SolrCore SolrCore got its name because it represents the ""core"" of Solr -- one index and everything needed to make it work. SolrCore.Provider Provides the core instance if the core instance is still alive. SolrCores AKA CoreManager: Holds/manages SolrCores within CoreContainer. SolrDeletionPolicy Standard Solr deletion policy that allows reserving index commit points for certain amounts of time to support features such as index replication or snapshotting directly out of a live index directory. SolrPaths Utility methods about paths in Solr. SolrPaths.AllowPathBuilder Builds a set of allowed Path. SolrResourceLoader SolrResourceLoader.SolrFileInputStream SolrXmlConfig Loads solr.xml. StandardDirectoryFactory Directory provider which mimics original Solr FSDirectory based behavior. StandardIndexReaderFactory Default IndexReaderFactory implementation. SyntheticSolrCore A synthetic core that is created only in memory and not registered against Zookeeper. TracerConfigurator Produces an OpenTracing Tracer from configuration. TransientSolrCoreCache Deprecated. TransientSolrCoreCacheDefault Deprecated. TransientSolrCores Deprecated. XmlConfigFile Wrapper around an XML DOM object to provide convenient accessors to it. ZkContainer Used by CoreContainer to hold ZooKeeper / SolrCloud info, especially ZkController."
core,Enum Summary Enum Description DirectoryFactory.DirContext NodeRoles.Role SolrConfig.HttpCachingConfig.LastModFrom SolrConfig.PluginOpts SolrInfoBean.Category Category of Solr component. SolrInfoBean.Group Top-level group of beans or metrics for a subsystem.
core,Exception Summary Exception Description SolrCoreInitializationException SolrResourceNotFoundException
core,The purpose of this class is to store the Jars loaded in memory and to keep only one copy of the Jar in a single node.
core,Factory to instantiate ByteBuffersDirectory
core,A DirectoryFactory impl base class for caching Directory instances per path.
core,Tracks metadata for active queries and provides methods for access
core,Helper class to manage the initial registration of ClusterSingleton plugins and to track the changes in loaded plugins in ContainerPluginsRegistry.
core,Factory for plugging in a custom Codec
core,This class encapsulates the config overlay json file.
core,Stores a core's configuration in the form of a SolrConfig and IndexSchema.
core,Utility methods for reading configSet properties.
core,Service class used by the CoreContainer to load ConfigSets for use in SolrCore creation.
core,Metadata about a SolrCore.
core,Persists CoreDescriptors as properties files
core,This is a utility class that sorts cores in such a way as to minimize other cores waiting for replicas in the current node.
core,A SolrEventListener wrapper that loads class from a package and reload if it's modified
core,Provides access to a Directory implementation.
core,Directory provider for implementations that do not persist over reboots.
core,FileSystem ConfigSetService impl.
core,A wrapper for an IndexDeletionPolicy instance.
core,Factory used to build a new IndexReader instance.
core,An Object which represents a <initParams> tag
core,Simple factory for returning the Lucene default Codec
core,Directly provide MMapDirectory instead of relying on FSDirectory.open(java.nio.file.Path).
core,Factory to instantiate NIOFSDirectory
core,Factory to instantiate NRTCachingDirectory
core,This manages the lifecycle of a set of plugin of the same type .
core,Allows JAX-RS 'filters' to find the requestHandler (if any) associated particular JAX-RS resource classes
core,An indirect reference to a plugin.
core,An Object which represents a Plugin of any type
core,Factory to instantiate RAM-resident directory implementation.
core,The class encapsulates the request time parameters .
core,"Per-field CodecFactory implementation, extends Lucene's and returns postings format implementations according to the schema configuration."
core,"Provides a static reference to a Config object modeling the main configuration data for a Solr instance -- typically found in ""solrconfig.xml""."
core,"SolrCore got its name because it represents the ""core"" of Solr -- one index and everything needed to make it work."
core,Provides the core instance if the core instance is still alive.
core,AKA CoreManager: Holds/manages SolrCores within CoreContainer.
core,Standard Solr deletion policy that allows reserving index commit points for certain amounts of time to support features such as index replication or snapshotting directly out of a live index directory.
core,Utility methods about paths in Solr.
core,Builds a set of allowed Path.
core,Loads solr.xml.
core,Directory provider which mimics original Solr FSDirectory based behavior.
core,Default IndexReaderFactory implementation.
core,A synthetic core that is created only in memory and not registered against Zookeeper.
core,Produces an OpenTracing Tracer from configuration.
core,Wrapper around an XML DOM object to provide convenient accessors to it.
core,"Used by CoreContainer to hold ZooKeeper / SolrCloud info, especially ZkController."
core,"Class Summary Class Description AggregateBackupStats Aggregate stats from multiple ShardBackupMetadata BackupFilePaths Utility class for getting paths related to backups, or parsing information out of those paths. BackupId Represents the ID of a particular backup. BackupManager This class implements functionality to create a backup with extension points provided to integrate with different types of file-systems. BackupProperties Represents a backup[-*].properties file, responsible for holding whole-collection and whole-backup metadata. Checksum Represents checksum information for an index file being backed up. ShardBackupId Represents the ID of a particular backup point for a particular shard. ShardBackupMetadata Represents the shard-backup metadata file. ShardBackupMetadata.BackedFile"
core,Aggregate stats from multiple ShardBackupMetadata
core,"Utility class for getting paths related to backups, or parsing information out of those paths."
core,Represents the ID of a particular backup.
core,This class implements functionality to create a backup with extension points provided to integrate with different types of file-systems.
core,"Represents a backup[-*].properties file, responsible for holding whole-collection and whole-backup metadata."
core,Represents checksum information for an index file being backed up.
core,Represents the ID of a particular backup point for a particular shard.
core,Represents the shard-backup metadata file.
core,Interface Summary Interface Description BackupRepository This interface defines the functionality required to backup/restore Solr indexes to an arbitrary storage system.
core,Class Summary Class Description AbstractBackupRepository Abstract BackupRepository implementation providing some logic shared between real implementations. BackupRepositoryFactory DelegatingBackupRepository Delegates to another BackupRepository. LocalFileSystemRepository A concrete implementation of BackupRepository interface supporting backup/restore of Solr indexes to a local file-system.
core,Enum Summary Enum Description BackupRepository.PathType This enumeration defines the type of a given path.
core,Abstract BackupRepository implementation providing some logic shared between real implementations.
core,Delegates to another BackupRepository.
core,A concrete implementation of BackupRepository interface supporting backup/restore of Solr indexes to a local file-system.
core,Class Summary Class Description CollectionSnapshotMetaData This class defines the meta-data about a collection level snapshot CollectionSnapshotMetaData.CoreSnapshotMetaData SolrSnapshotManager This class provides functionality required to handle the data files corresponding to Solr snapshots. SolrSnapshotMetaDataManager This class is responsible to manage the persistent snapshots meta-data for the Solr indexes. SolrSnapshotMetaDataManager.SnapshotMetaData A class defining the meta-data for a specific snapshot.
core,Enum Summary Enum Description CollectionSnapshotMetaData.SnapshotStatus
core,This class defines the meta-data about a collection level snapshot
core,This class provides functionality required to handle the data files corresponding to Solr snapshots.
core,This class is responsible to manage the persistent snapshots meta-data for the Solr indexes.
core,A class defining the meta-data for a specific snapshot.
filestore,Interface Summary Interface Description FileStore The interface to be implemented by any package store provider * @lucene.experimental FileStore.FileDetails
filestore,Class Summary Class Description ClusterFileStore DistribFileStore FileStore.FileEntry FileStoreAPI FileStoreAPI.MetaData FileStoreUtils Common utilities used by filestore-related code. NodeFileStore Implementation for NodeFileStoreApis
