Module,Text
calib3d,In the functions below the coefficients are passed or returned as
calib3d,"\[(k_1, k_2, p_1, p_2[, k_3[, k_4, k_5, k_6 [, s_1, s_2, s_3, s_4[, \tau_x, \tau_y]]]])\]"
calib3d,"vector. That is, if the vector contains four elements, it means that \(k_3=0\) . The distortion coefficients do not depend on the scene viewed. Thus, they also belong to the intrinsic camera parameters. And they remain the same regardless of the captured image resolution. If, for example, a camera has been calibrated on images of 320 x 240 resolution, absolutely the same distortion coefficients can be used for 640 x 480 images from the same camera while \(f_x\), \(f_y\), \(c_x\), and \(c_y\) need to be scaled appropriately."
calib3d,The functions below use the above model to do the following:
calib3d,"Project 3D points to the image plane given intrinsic and extrinsic parameters. Compute extrinsic parameters given intrinsic parameters, a few 3D points, and their projections. Estimate intrinsic and extrinsic camera parameters from several views of a known calibration pattern (every view is described by several 3D-2D point correspondences). Estimate the relative position and orientation of the stereo camera ""heads"" and compute the rectification* transformation that makes the camera optical axes parallel."
calib3d,"Homogeneous Coordinates Homogeneous Coordinates are a system of coordinates that are used in projective geometry. Their use allows to represent points at infinity by finite coordinates and simplifies formulas when compared to the cartesian counterparts, e.g. they have the advantage that affine transformations can be expressed as linear homogeneous transformation."
calib3d,One obtains the homogeneous vector \(P_h\) by appending a 1 along an n-dimensional cartesian vector \(P\) e.g. for a 3D cartesian vector the mapping \(P \rightarrow P_h\) is:
calib3d,\[\begin{bmatrix} X \\ Y \\ Z \end{bmatrix} \rightarrow \begin{bmatrix} X \\ Y \\ Z \\ 1 \end{bmatrix}.\]
calib3d,"For the inverse mapping \(P_h \rightarrow P\), one divides all elements of the homogeneous vector by its last element, e.g. for a 3D homogeneous vector one gets its 2D cartesian counterpart by:"
calib3d,"\[\begin{bmatrix} X \\ Y \\ W \end{bmatrix} \rightarrow \begin{bmatrix} X / W \\ Y / W \end{bmatrix},\]"
calib3d,if \(W \ne 0\).
calib3d,"Due to this mapping, all multiples \(k P_h\), for \(k \ne 0\), of a homogeneous point represent the same point \(P_h\). An intuitive understanding of this property is that under a projective transformation, all multiples of \(P_h\) are mapped to the same point. This is the physical observation one does for pinhole cameras, as all points along a ray through the camera's pinhole are projected to the same image point, e.g. all points along the red ray in the image of the pinhole camera model above would be mapped to the same image coordinate. This property is also the source for the scale ambiguity s in the equation of the pinhole camera model."
calib3d,"As mentioned, by using homogeneous coordinates we can express any change of basis parameterized by \(R\) and \(t\) as a linear transformation, e.g. for the change of basis from coordinate system 0 to coordinate system 1 becomes:"
calib3d,\[P_1 = R P_0 + t \rightarrow P_{h_1} = \begin{bmatrix} R & t \\ 0 & 1 \end{bmatrix} P_{h_0}.\]
calib3d,"Many functions in this module take a camera intrinsic matrix as an input parameter. Although all functions assume the same structure of this parameter, they may name it differently. The parameter's description, however, will be clear in that a camera intrinsic matrix with the structure shown above is required. A calibration sample for 3 cameras in a horizontal position can be found at opencv_source_code/samples/cpp/3calibration.cpp A calibration sample based on a sequence of images can be found at opencv_source_code/samples/cpp/calibration.cpp A calibration sample in order to do 3D reconstruction can be found at opencv_source_code/samples/cpp/build3dmodel.cpp A calibration example on stereo calibration can be found at opencv_source_code/samples/cpp/stereo_calib.cpp A calibration example on stereo matching can be found at opencv_source_code/samples/cpp/stereo_match.cpp (Python) A camera calibration sample can be found at opencv_source_code/samples/python/calibrate.py"
calib3d,"Classes struct cv::CirclesGridFinderParameters  class cv::LMSolver  class cv::StereoBM  Class for computing stereo correspondence using the block matching algorithm, introduced and contributed to OpenCV by K. Konolige. More...  class cv::StereoMatcher  The base class for stereo correspondence algorithms. More...  class cv::StereoSGBM  The class implements the modified H. Hirschmuller algorithm [126] that differs from the original one as follows: More...  struct cv::UsacParams "
calib3d,Definitions: Let P be a point in 3D of coordinates X in the world reference frame (stored in the matrix X) The coordinate vector of P in the camera reference frame is:
calib3d,\[Xc = R X + T\]
calib3d,"where R is the rotation matrix corresponding to the rotation vector om: R = rodrigues(om); call x, y and z the 3 coordinates of Xc:"
calib3d,\[\begin{array}{l} x = Xc_1 \\ y = Xc_2 \\ z = Xc_3 \end{array} \]
calib3d,The pinhole projection coordinates of P is [a; b] where
calib3d,\[\begin{array}{l} a = x / z \ and \ b = y / z \\ r^2 = a^2 + b^2 \\ \theta = atan(r) \end{array} \]
calib3d,Fisheye distortion:
calib3d,\[\theta_d = \theta (1 + k_1 \theta^2 + k_2 \theta^4 + k_3 \theta^6 + k_4 \theta^8)\]
calib3d,The distorted point coordinates are [x'; y'] where
calib3d,\[\begin{array}{l} x' = (\theta_d / r) a \\ y' = (\theta_d / r) b \end{array} \]
calib3d,"Finally, conversion into pixel coordinates: The final pixel coordinates vector [u; v] where:"
calib3d,\[\begin{array}{l} u = f_x (x' + \alpha y') + c_x \\ v = f_y y' + c_y \end{array} \]
calib3d,Summary: Generic camera model [143] with perspective projection and without distortion correction
calib3d,Namespaces namespace cv::fisheye  The methods in this namespace use a so-called fisheye camera model. 
core,Classes class cv::cuda::CannyEdgeDetector  Base class for Canny Edge Detector. : More...  class cv::cuda::TemplateMatching  Base class for Template Matching. : More... 
core,"Classes struct cv::cudacodec::EncodeQp  class cv::cudacodec::EncoderCallback  Interface for encoder callbacks. More...  struct cv::cudacodec::EncoderParams  Different parameters for CUDA video encoder. More...  struct cv::cudacodec::FormatInfo  Struct providing information about video file format. : More...  class cv::cudacodec::RawVideoSource  Interface for video demultiplexing. : More...  class cv::cudacodec::VideoReader  Video reader interface, see createVideoReader(). More...  struct cv::cudacodec::VideoReaderInitParams  VideoReader initialization parameters. More...  class cv::cudacodec::VideoWriter  Video writer interface, see createVideoWriter(). More... "
core,Namespaces namespace cv::traits 
core,This module includes photo processing algorithms
core,This section describes 3D visualization window as well as classes and methods that are used to interact with it.
core,"3D visualization window (see Viz3d) is used to display widgets (see Widget), and it provides several methods to interact with scene and widgets."
core,"Classes class cv::viz::Camera  This class wraps intrinsic parameters of a camera. More...  class cv::viz::Color  This class represents color in BGR order. More...  class cv::viz::KeyboardEvent  This class represents a keyboard event. More...  class cv::viz::Mesh  This class wraps mesh attributes, and it can load a mesh from a ply file. : More...  class cv::viz::MouseEvent  This class represents a mouse event. More...  class cv::viz::Viz3d  The Viz3d class represents a 3D visualizer window. This class is implicitly shared. More... "
core,"This figure illustrates the stitching module pipeline implemented in the Stitcher class. Using that class it's possible to configure/remove some steps, i.e. adjust the stitching pipeline according to the particular needs. All building blocks from the pipeline are available in the detail namespace, one can combine and use them separately."
core,The implemented stitching pipeline is very similar to the one proposed in [41] .
core,Classes class cv::AffineTransformer  Wrapper class for the OpenCV Affine Transformation algorithm. : More...  class cv::ChiHistogramCostExtractor  An Chi based cost extraction. : More...  class cv::EMDHistogramCostExtractor  An EMD based cost extraction. : More...  class cv::EMDL1HistogramCostExtractor  An EMD-L1 based cost extraction. : More...  class cv::HausdorffDistanceExtractor  A simple Hausdorff distance measure between shapes defined by contours. More...  class cv::HistogramCostExtractor  Abstract base class for histogram cost algorithms. More...  class cv::NormHistogramCostExtractor  A norm based cost extraction. : More...  class cv::ShapeContextDistanceExtractor  Implementation of the Shape Context descriptor and matching algorithm. More...  class cv::ShapeDistanceExtractor  Abstract base class for shape distance algorithms. More...  class cv::ShapeTransformer  Abstract base class for shape transformation algorithms. More...  class cv::ThinPlateSplineShapeTransformer  Definition of the transformation. More... 
core,"Structured light is considered one of the most effective techniques to acquire 3D models. This technique is based on projecting a light pattern and capturing the illuminated scene from one or more points of view. Since the pattern is coded, correspondences between image points and points of the projected pattern can be quickly found and 3D information easily retrieved."
core,"One of the most commonly exploited coding strategies is based on trmatime-multiplexing. In this case, a set of patterns are successively projected onto the measuring surface. The codeword for a given pixel is usually formed by the sequence of illuminance values for that pixel across the projected patterns. Thus, the codification is called temporal because the bits of the codewords are multiplexed in time [233] ."
core,"In this module a time-multiplexing coding strategy based on Gray encoding is implemented following the (stereo) approach described in 3DUNDERWORLD algorithm [124] . For more details, see Structured Light tutorials."
core,"Classes class cv::structured_light::GrayCodePattern  Class implementing the Gray-code pattern, based on [124]. More...  class cv::structured_light::SinusoidalPattern  Class implementing Fourier transform profilometry (FTP) , phase-shifting profilometry (PSP) and Fourier-assisted phase-shifting profilometry (FAPS) based on [62]. More...  class cv::structured_light::StructuredLightPattern  Abstract base class for generating and decoding structured light patterns. More... "
core,ovis is a simplified rendering wrapper around ogre3d. The Ogre terminology is used in the API and Ogre Script is assumed to be used for advanced customization.
core,"Besides the API you see here, there are several environment variables that control the behavior of ovis. They are documented in createWindow."
core,This module includes signal processing algorithms.
core,"Functions void cv::signal::resampleSignal (InputArray inputSignal, OutputArray outSignal, const int inFreq, const int outFreq)  Signal resampling. "
core,ICP point-to-plane odometry algorithm
core,Classes class cv::linemod::ColorGradient  Modality that computes quantized gradient orientations from a color image. More...  class cv::rgbd::DepthCleaner  class cv::linemod::DepthNormal  Modality that computes quantized surface normals from a dense depth map. More...  class cv::linemod::Detector  Object detector using the LINE template matching algorithm with any set of modalities. More...  class cv::rgbd::FastICPOdometry  struct cv::linemod::Feature  Discriminant feature described by its location and label. More...  class cv::rgbd::ICPOdometry  struct cv::linemod::Match  Represents a successful template match. More...  class cv::linemod::Modality  Interface for modalities that plug into the LINE template matching representation. More...  class cv::rgbd::Odometry  struct cv::rgbd::OdometryFrame  class cv::linemod::QuantizedPyramid  Represents a modality operating over an image pyramid. More...  struct cv::rgbd::RgbdFrame  class cv::rgbd::RgbdICPOdometry  class cv::rgbd::RgbdNormals  class cv::rgbd::RgbdOdometry  class cv::rgbd::RgbdPlane  struct cv::linemod::Template 
core,"Classes class cv::bgsegm::BackgroundSubtractorCNT  Background subtraction based on counting. More...  class cv::bgsegm::BackgroundSubtractorGMG  Background Subtractor module based on the algorithm given in [106] . More...  class cv::bgsegm::BackgroundSubtractorGSOC  Implementation of the different yet better algorithm which is called GSOC, as it was implemented during GSOC and was not originated from any paper. More...  class cv::bgsegm::BackgroundSubtractorLSBP  Background Subtraction using Local SVD Binary Pattern. More details about the algorithm can be found at [115]. More...  class cv::bgsegm::BackgroundSubtractorLSBPDesc  This is for calculation of the LSBP descriptors. More...  class cv::bgsegm::BackgroundSubtractorMOG  Gaussian Mixture-based Background/Foreground Segmentation Algorithm. More...  class cv::bgsegm::SyntheticSequenceGenerator  Synthetic frame sequence generator for testing background subtraction algorithms. More... "
core,Dense optical flow algorithms compute motion for each point:
core,cv::optflow::calcOpticalFlowSF cv::optflow::createOptFlow_DeepFlow
core,Motion templates is alternative technique for detecting motion and computing its direction. See samples/motempl.py.
core,cv::motempl::updateMotionHistory cv::motempl::calcMotionGradient cv::motempl::calcGlobalOrientation cv::motempl::segmentMotion
core,"Functions reading and writing .flo files in ""Middlebury"" format, see: http://vision.middlebury.edu/flow/code/flow-code/README.txt"
core,cv::optflow::readOpticalFlow cv::optflow::writeOpticalFlow
core,"Classes class cv::optflow::DenseRLOFOpticalFlow  Fast dense optical flow computation based on robust local optical flow (RLOF) algorithms and sparse-to-dense interpolation scheme. More...  class cv::optflow::DualTVL1OpticalFlow  ""Dual TV L1"" Optical Flow Algorithm. More...  class cv::optflow::GPCDetails  class cv::optflow::GPCForest< T >  struct cv::optflow::GPCMatchingParams  Class encapsulating matching parameters. More...  struct cv::optflow::GPCPatchDescriptor  struct cv::optflow::GPCPatchSample  struct cv::optflow::GPCTrainingParams  Class encapsulating training parameters. More...  class cv::optflow::GPCTrainingSamples  Class encapsulating training samples. More...  class cv::optflow::GPCTree  Class for individual tree. More...  class cv::optflow::OpticalFlowPCAFlow  PCAFlow algorithm. More...  class cv::optflow::PCAPrior  This class can be used for imposing a learned prior on the resulting optical flow. Solution will be regularized according to this prior. You need to generate appropriate prior file with ""learn_prior.py"" script beforehand. More...  class cv::optflow::RLOFOpticalFlowParameter  This is used store and set up the parameters of the robust local optical flow (RLOF) algoritm. More...  class cv::optflow::SparseRLOFOpticalFlow  Class used for calculation sparse optical flow and feature tracking with robust local optical flow (RLOF) algorithms. More... "
core,Namespaces namespace cv::omnidir::internal 
core,Information Flow algorithm implementaton for alphamatting
core,Alpha matting is used to extract a foreground object with soft boundaries from a background image.
core,"This module is dedicated to computing alpha matte of objects in images from a given input image and a greyscale trimap image that contains information about the foreground, background and unknown pixels. The unknown pixels are assumed to be a combination of foreground and background pixels. The algorithm uses a combination of multiple carefully defined pixels affinities to estimate the opacity of the foreground pixels in the unkown region."
core,The implementation is based on [7].
core,This module was developed by Muskaan Kularia and Sunita Nayak as a project for Google Summer of Code 2019 (GSoC 19).
core,"Functions void cv::alphamat::infoFlow (InputArray image, InputArray tmap, OutputArray result)  Compute alpha matte of an object in an image. "
core,Classes class cv::xobjdetect::WBDetector  WaldBoost detector. More... 
core,The opencv_text module provides different algorithms for text detection and recognition in natural scene images.
core,Provide algorithms to extract the hash of images and fast way to figure out most similar images in huge data set.
core,Namespace for all functions is cv::img_hash.
core,Classes class cv::ImageCollection  To read multi-page images on demand. More... 
core,"implements ""RAPID-a video rate object tracker"" [116] with the dynamic control point extraction of [73]"
core,Classes class cv::rapid::GOSTracker  class cv::rapid::OLSTracker  class cv::rapid::Rapid  wrapper around silhouette based 3D object tracking function for uniform access More...  class cv::rapid::Tracker  Abstract base class for stateful silhouette trackers. More... 
core,This modules is to draw UTF-8 strings with freetype/harfbuzz.
core,"If thickness parameter is negative, drawing glyph is filled. If thickness parameter is positive, drawing glyph is outlined with thickness. If line_type parameter is 16(or CV_AA), drawing glyph is smooth."
core,Classes class cv::freetype::FreeType2 
core,"The video stabilization module contains a set of functions and classes that can be used to solve the problem of video stabilization. There are a few methods implemented, most of them are described in the papers [188] and [113] . However, there are some extensions and deviations from the original paper methods."
core,Namespaces namespace NcvCTprep 
core,Classes class cv::dnn_objdetect::InferBbox  A class to post process model predictions. More...  struct cv::dnn_objdetect::object  Structure to hold the details pertaining to a single bounding box. More... 
core,This module contains:
core,"API for new layers creation, layers are building bricks of neural networks; set of built-in most-useful Layers; API to construct and modify comprehensive neural networks from layers; functionality for loading serialized networks models from different frameworks."
core,Functionality of this module is designed only for forward pass computations (i.e. network testing). A network training is in principle not supported.
core,"Classes class cv::dnn::BackendNode  Derivatives of this class encapsulates functions of certain backends. More...  class cv::dnn::BackendWrapper  Derivatives of this class wraps cv::Mat for different backends and targets. More...  class cv::dnn::ClassificationModel  This class represents high-level API for classification models. More...  class cv::dnn::DetectionModel  This class represents high-level API for object detection networks. More...  class cv::dnn::Dict  This class implements name-value dictionary, values are instances of DictValue. More...  struct cv::dnn::DictValue  This struct stores the scalar value (or array) of one of the following type: double, cv::String or int64. More...  struct cv::dnn::Image2BlobParams  Processing params of image to blob. More...  class cv::dnn::KeypointsModel  This class represents high-level API for keypoints models. More...  class cv::dnn::Layer  This interface class allows to build new Layers - are building blocks of networks. More...  class cv::dnn::LayerParams  This class provides all data needed to initialize layer. More...  class cv::dnn::Model  This class is presented high-level API for neural networks. More...  class cv::dnn::Net  This class allows to create and manipulate comprehensive artificial neural networks. More...  class cv::dnn::SegmentationModel  This class represents high-level API for segmentation models. More...  class cv::dnn::TextDetectionModel  Base class for text detection networks. More...  class cv::dnn::TextDetectionModel_DB  This class represents high-level API for text detection DL networks compatible with DB model. More...  class cv::dnn::TextDetectionModel_EAST  This class represents high-level API for text detection DL networks compatible with EAST model. More...  class cv::dnn::TextRecognitionModel  This class represents high-level API for text recognition networks. More... "
core,Classes class cv::cuda::BackgroundSubtractorMOG  Gaussian Mixture-based Background/Foreground Segmentation Algorithm. More...  class cv::cuda::BackgroundSubtractorMOG2  Gaussian Mixture-based Background/Foreground Segmentation Algorithm. More... 
core,Classes class cv::cuda::DescriptorMatcher  Abstract base class for matching keypoint descriptors. More...  class cv::cuda::FastFeatureDetector  Wrapping class for feature detection using the FAST method. More...  class cv::cuda::Feature2DAsync  Abstract base class for CUDA asynchronous 2D image feature detectors and descriptor extractors. More...  class cv::cuda::ORB  Class implementing the ORB (oriented BRIEF) keypoint detector and descriptor extractor. More... 
core,"The Super Resolution module contains a set of functions and classes that can be used to solve the problem of resolution enhancement. There are a few methods implemented, most of them are described in the papers [83] and [197] ."
core,Classes class cv::superres::BroxOpticalFlow  class cv::superres::DenseOpticalFlowExt  class cv::superres::DualTVL1OpticalFlow  class cv::superres::FarnebackOpticalFlow  class cv::superres::FrameSource  class cv::superres::PyrLKOpticalFlow  class cv::superres::SuperResolution  Base class for Super Resolution algorithms. More... 
core,"Classes class cv::cuda::BroxOpticalFlow  Class computing the optical flow for two images using Brox et al Optical Flow algorithm ([42]). More...  class cv::cuda::DenseOpticalFlow  Base interface for dense optical flow algorithms. More...  class cv::cuda::DensePyrLKOpticalFlow  Class used for calculating a dense optical flow. More...  class cv::cuda::FarnebackOpticalFlow  Class computing a dense optical flow using the Gunnar Farneback's algorithm. More...  class cv::cuda::NvidiaHWOpticalFlow  Base Interface for optical flow algorithms using NVIDIA Optical Flow SDK. More...  class cv::cuda::NvidiaOpticalFlow_1_0  Class for computing the optical flow vectors between two images using NVIDIA Optical Flow hardware and Optical Flow SDK 1.0. More...  class cv::cuda::NvidiaOpticalFlow_2_0  Class for computing the optical flow vectors between two images using NVIDIA Optical Flow hardware and Optical Flow SDK 2.0. More...  class cv::cuda::OpticalFlowDual_TVL1  Implementation of the Zach, Pock and Bischof Dual TV-L1 Optical Flow method. More...  class cv::cuda::SparseOpticalFlow  Base interface for sparse optical flow algorithms. More...  class cv::cuda::SparsePyrLKOpticalFlow  Class used for calculating a sparse optical flow. More... "
core,"Julia (https://julialang.org) is a programming language for scientific community with growing popularity. These are bindings for a subset of OpenCV functionality, based on libcxxwrap-julia and CxxWrap packages."
core,"For installation instructions, see README.md in this module or OpenCV wiki (https://github.com/opencv/opencv/wiki)"
core,"Functions void cv::julia::initJulia (int argc, char **argv) "
core,This module includes image-processing functions.
core,"While OpenCV was designed for use in full-scale applications and can be used within functionally rich UI frameworks (such as Qt*, WinForms*, or Cocoa*) or without any UI at all, sometimes there it is required to try functionality quickly and visualize the results. This is what the HighGUI module has been designed for."
core,It provides easy interface to:
core,"Create and manipulate windows that can display images and ""remember"" their content (no need to handle repaint events from OS). Add trackbars to the windows, handle simple mouse events as well as keyboard commands."
core,"Typedefs typedef void(* cv::ButtonCallback) (int state, void *userdata)  Callback function for a button created by cv::createButton.  typedef void(* cv::MouseCallback) (int event, int x, int y, int flags, void *userdata)  Callback function for mouse events. see cv::setMouseCallback.  typedef void(* cv::OpenGlDrawCallback) (void *userdata)  Callback function defined to be called every frame. See cv::setOpenGlDrawCallback.  typedef void(* cv::TrackbarCallback) (int pos, void *userdata)  Callback function for Trackbar see cv::createTrackbar. "
core,"The datasets module includes classes for working with different datasets: load data, evaluate different algorithms on them, contains benchmarks, etc."
core,It is planned to have:
core,"basic: loading code for all datasets to help start work with them. next stage: quick benchmarks for all datasets to show how to solve them using OpenCV and implement evaluation code. finally: implement on OpenCV state-of-the-art algorithms, which solve these tasks."
