Module,Text
client,Converts Feedback Question from its noSQL to SQL entity.
client,Converts Feedback Response from its noSQL to SQL entity.
client,Converts Feedback Response Comment from its noSQL to SQL entity.
client,Converts Feedback Session from its noSQL to SQL entity.
client,Converts Instructor from its noSQL to SQL entity.
client,Converts Notification from its noSQL to SQL entity.
client,Converts Student from its noSQL to SQL entity.
client,Creates SQL Read Notifications from Account attributes.
client,Creates SQL Section from noSQL Student attribute.
client,Creates SQL Team from noSQL Student attribute.
client,Generates an ID for the test entity. This does not guarantee uniqueness between entities and is merely a counter
client,Performs the remote operation to the back-end.
client,Gets the query for the entities that need data migration.
client,Checks whether data migration is needed.
client,Causation: this method might be called in multiple threads if using transaction.
client,"If true, the script will not perform actual data migration."
client,Logs a line and persists it to the disk.
client,Logs an error and persists it to the disk.
client,Migrates the entity.
client,Causation: this method might be called in multiple threads if using transaction.
client,Stores the entity to save in a buffer and saves it later.
client,Determines whether the migration should be done in a transaction.
client,"Transaction is useful for data consistency. However, there are some limitations on operations inside a transaction. In addition, the performance of the script will also be affected."
client,Generates a new googleId based on the oldAccount.
client,Checks whether the googleId of the account is needed to be migrated or not.
client,Performs the remote operation to the back-end.
client,Generates a new googleId based on the oldAccount.
client,Checks whether the googleId of the account is needed to be migrated or not.
client,Performs the remote operation to the back-end.
client,Performs the remote operation to the back-end.
client,Generates a new googleId based on the oldAccount.
client,Checks whether the googleId of the account is needed to be migrated or not.
client,Initializes the Hibernate session.
client,Inserts the document.
client,Updates the indexing for all account requests using the backdoor and batch processing.
client,Constructs a LoopHelper object which prints message for every printCycle iterations.
client,Increments count and prints the count and message on system output when count is a multiple of printCycle.
client,Applies this function to the given argument.
client,t the function argument
common,Returns a builder for AccountAttributes.
common,Gets a deep copy of this object.
common,Updates with UpdateOptions.
common,Returns a UpdateOptions.Builder to build UpdateOptions for an account.
common,Gets the AccountAttributes instance of the given Account.
common,Returns a builder for AccountRequestAttributes.
common,Updates with UpdateOptions.
common,Returns a UpdateOptions.Builder to build UpdateOptions for an account request.
common,Gets the AccountRequestAttributes instance of the given AccountRequest.
common,Returns a builder for CourseAttributes.
common,Sorts the list of courses by the course ID.
common,Updates with UpdateOptions.
common,Returns a UpdateOptions.Builder to build UpdateOptions for a course.
common,Gets the CourseAttributes instance of the given Course.
common,Returns a builder for DeadlineExtensionAttributes.
common,Updates with UpdateOptions.
common,Returns a UpdateOptions.Builder to build UpdateOptions for a deadline extension.
common,Returns a UpdateOptions.Builder to build UpdateOptions for a deadline extension.
common,Gets the DeadlineExtensionAttributes instance of the given DeadlineExtension.
common,"Returns a List of strings, one string for each attribute whose value is invalid. The string explains why the value is invalid and what should values are acceptable. These explanations are good enough to show to the user. Returns an empty List if all attributes are valid."
common,Returns true if the attributes represent a valid state for the entity.
common,Perform any sanitization that needs to be done before saving. e.g. trim strings
common,Returns a Object corresponding to the attributes defined by this EntityAttributes class.
common,Checks if updating this question to the newAttributes will require the responses to be deleted for consistency. Does not check if any responses exist.
common,Returns a builder for FeedbackQuestionAttributes.
common,Gets a deep copy of this object.
common,Returns true if the response is visible to the given participant type.
common,Removes irrelevant/extraneous response visibility option settings from the question.
common,NOTE: Only use this to match and search for the ID of a known existing question entity.
common,Updates with UpdateOptions.
common,Returns a UpdateOptions.Builder to build UpdateOptions for a question.
common,Gets the FeedbackQuestionAttributes instance of the given FeedbackQuestion.
common,Returns a builder for FeedbackResponseAttributes.
common,Updates with UpdateOptions.
common,Returns a UpdateOptions.Builder to build UpdateOptions for a response.
common,Gets the FeedbackResponseAttributes instance of the given FeedbackResponse.
common,Returns a builder for FeedbackResponseCommentAttributes.
common,Returns true if the response comment is visible to the given participant type.
common,Use only to match existing and known Comment.
common,Updates with UpdateOptions.
common,Returns a UpdateOptions.Builder to build UpdateOptions for a comment.
common,Gets the FeedbackResponseCommentAttributes instance of the given FeedbackResponseComment.
common,Returns a builder for FeedbackSessionAttributes.
common,Gets a deep copy of this object.
common,Creates a copy that uses the specific deadline for the given instructor.
common,instructorEmail The email address of the given instructor.
common,Creates a copy that uses the specific deadline for the given student.
common,studentEmail The email address of the given student.
common,"Finds the point in time when the session is considered closed, excluding the grace period."
common,This varies depending on who is looking at the session:
common,"For instructors looking at the session in full detail, this is when the end time is reached. For participants, this is when the end time is reached, or their extension deadline, if it exists."
common,Gets the instructions of the feedback session.
common,Checks if the feedback session is closed. This occurs when the current time is after both the deadline and the grace period.
common,Returns true if the feedback session is closed after the number of specified hours.
common,Checks if the session closed some time in the last one hour from calling this function.
common,Returns true if the feedback session is closing (almost closed) after the number of specified hours.
common,Returns true if the given email is the same as the creator email of the feedback session.
common,Checks if the feedback session is closed but still accepts responses. This occurs when the current time is either the deadline or later but still within the grace period.
common,Checks if the feedback session is open. This occurs when the current time is either the start time or later but before the deadline.
common,Returns true if session's start time is opening from now to anytime before now() + the specific number of {
common,hours} supplied in the argument.
common,Returns true if the feedback session opens after the number of specified hours.
common,Returns true if the results of the feedback session is visible; false if not. Does not care if the session has ended or not.
common,Returns true if the session is visible; false if not. Does not care if the session has started or not.
common,"Returns true has not opened before and is waiting to open, false if session has opened before."
common,Updates with UpdateOptions.
common,Returns a UpdateOptions.Builder to build UpdateOptions for a session.
common,Returns a UpdateOptions.Builder to build on top of updateOptions.
common,Gets the FeedbackSessionAttributes instance of the given FeedbackSession.
common,Return a builder for InstructorAttributes.
common,Gets a deep copy of this object.
common,Returns a list of sections this instructor has the specified privilege.
common,Returns true if the instructor has co-owner privilege.
common,Returns true if the instructor has the given privilege in the course.
common,Returns true if the instructor has the given privilege in the given section.
common,Returns true if the instructor has the given privilege in the given section for the given feedback session.
common,Returns true if privilege for session is present for any section.
common,Sorts the instructors list alphabetically by name.
common,Updates with UpdateOptionsWithEmail.
common,Updates with UpdateOptionsWithGoogleId.
common,Returns a UpdateOptionsWithEmail.Builder to build UpdateOptions for an instructor with courseId and email.
common,Returns a UpdateOptionsWithGoogleId.Builder to build UpdateOptions for an instructor with courseId and googleId.
common,Gets the InstructorAttributes instance of the given Instructor.
common,Returns a builder for NotificationAttributes.
common,Gets a deep copy of this object.
common,Sets the notification as shown to the user. Only allowed to change value from false to true.
common,"Sorts the list of notifications by the start time, with the latest as the first element."
common,Updates with UpdateOptions.
common,Returns a UpdateOptions.Builder to build UpdateOptions for a notification.
common,Returns a UpdateOptions.Builder to build on top of updateOptions.
common,Gets the NotificationAttributes instance of the given Notification.
common,Return a builder for StudentAttributes.
common,Gets a deep copy of this object.
common,"Format: emailcourseId e.g., adam@.nosp@m.gmai.nosp@m.l.comcs1101."
common,"Sorts the list of students by the section name, then team name, then name."
common,"Sorts the list of students by the team name, then name."
common,Updates with UpdateOptions.
common,Returns a UpdateOptions.Builder to build UpdateOptions for a student.
common,Gets the StudentAttributes instance of the given CourseStudent.
common,Gets the StudentAttributes instance of the given Student.
common,Returns a builder for UsageStatisticsAttributes.
common,Gets a deep copy of this object.
common,Gets the UsageStatisticsAttributes instance of the given UsageStatistics.
common,"Hides sensitive, confidential information, particularly those that contain user information."
common,"Hides sensitive, confidential information, particularly those that contain user information."
common,"Hides sensitive, confidential information, particularly those that contain user information."
common,"Hides sensitive, confidential information, particularly those that contain user information."
common,"Hides sensitive, confidential information, particularly those that contain user information."
common,"Hides sensitive, confidential information, particularly those that contain user information."
common,Returns a builder for QueryLogsParams.
common,"Hides sensitive, confidential information, particularly those that contain user information."
common,Checks whether the changes to the question details require deletion of corresponding responses.
common,Validates if giverType and recipientType are valid for the question type. Validates visibility options as well.
common,Override in Feedback*QuestionDetails if necessary.
common,Validates if giverType and recipientType are valid for the question type. Validates visibility options as well.
common,Override in Feedback*QuestionDetails if necessary.
common,Validates the question details.
common,Validates the list of response details.
common,Returns a string representation of the response.
common,Get question result statistics as JSON string.
common,Individual responses are shown by default. Override for specific question types if necessary.
common,Checks whether instructor comments are allowed for the question.
common,Checks whether the changes to the question details require deletion of corresponding responses.
common,Validates if giverType and recipientType are valid for the question type. Validates visibility options as well.
common,Override in Feedback*QuestionDetails if necessary.
common,Validates if giverType and recipientType are valid for the question type. Validates visibility options as well.
common,Override in Feedback*QuestionDetails if necessary.
common,Validates the question details.
common,Validates the list of response details.
common,Returns a string representation of the response.
common,Checks whether the changes to the question details require deletion of corresponding responses.
common,Validates if giverType and recipientType are valid for the question type. Validates visibility options as well.
common,Override in Feedback*QuestionDetails if necessary.
common,Validates if giverType and recipientType are valid for the question type. Validates visibility options as well.
common,Override in Feedback*QuestionDetails if necessary.
common,Validates the question details.
common,Validates the list of response details.
common,Returns a string representation of the response.
common,Checks whether the changes to the question details require deletion of corresponding responses.
common,Validates if giverType and recipientType are valid for the question type. Validates visibility options as well.
common,Override in Feedback*QuestionDetails if necessary.
common,Validates if giverType and recipientType are valid for the question type. Validates visibility options as well.
common,Override in Feedback*QuestionDetails if necessary.
common,Validates the question details.
common,Validates the list of response details.
common,Returns a string representation of the response.
common,Checks whether the changes to the question details require deletion of corresponding responses.
common,Validates if giverType and recipientType are valid for the question type. Validates visibility options as well.
common,Override in Feedback*QuestionDetails if necessary.
common,Validates if giverType and recipientType are valid for the question type. Validates visibility options as well.
common,Override in Feedback*QuestionDetails if necessary.
common,Validates the question details.
common,Validates the list of response details.
common,Returns a string representation of the response.
common,Returns a deep copy of the question details.
common,Returns a JSON string representation of the question details.
common,Get question result statistics as JSON string.
common,Get question result statistics as JSON string.
common,Individual responses are shown by default. Override for specific question types if necessary.
common,Checks whether instructor comments are allowed for the question.
common,Checks whether the changes to the question details require deletion of corresponding responses.
common,Checks whether missing responses should be generated.
common,Checks whether missing responses should be generated.
common,Validates if giverType and recipientType are valid for the question type. Validates visibility options as well.
common,Override in Feedback*QuestionDetails if necessary.
common,Validates if giverType and recipientType are valid for the question type. Validates visibility options as well.
common,Override in Feedback*QuestionDetails if necessary.
common,Validates the question details.
common,Validates the list of response details.
common,Checks whether the changes to the question details require deletion of corresponding responses.
common,Validates if giverType and recipientType are valid for the question type. Validates visibility options as well.
common,Override in Feedback*QuestionDetails if necessary.
common,Validates if giverType and recipientType are valid for the question type. Validates visibility options as well.
common,Override in Feedback*QuestionDetails if necessary.
common,Validates the question details.
common,Validates the list of response details.
common,Returns a string representation of the response.
common,"Returns List of sorted answers, with uninitialised values filtered out."
common,Checks whether the changes to the question details require deletion of corresponding responses.
common,Validates if giverType and recipientType are valid for the question type. Validates visibility options as well.
common,Override in Feedback*QuestionDetails if necessary.
common,Validates if giverType and recipientType are valid for the question type. Validates visibility options as well.
common,Override in Feedback*QuestionDetails if necessary.
common,Validates the question details.
common,Validates the list of response details.
common,Returns a string representation of the response.
common,"Provides updates of responses for 'rank recipient question', such that the ranks in the responses are consistent."
common,"responses responses to one feedback question, from one giver maxRank the maximum rank in each response"
common,Returns a string representation of the response.
common,Returns a deep copy of the response details.
common,Returns a JSON string representation of the response details.
common,"Returns a list of rubric weights if the weights are assigned, otherwise returns an empty list."
common,Checks whether the changes to the question details require deletion of corresponding responses.
common,Validates if giverType and recipientType are valid for the question type. Validates visibility options as well.
common,Override in Feedback*QuestionDetails if necessary.
common,Validates if giverType and recipientType are valid for the question type. Validates visibility options as well.
common,Override in Feedback*QuestionDetails if necessary.
common,Validates the question details.
common,Validates the list of response details.
common,Returns a string representation of the response.
common,Checks whether the changes to the question details require deletion of corresponding responses.
common,Validates if giverType and recipientType are valid for the question type. Validates visibility options as well.
common,Override in Feedback*QuestionDetails if necessary.
common,Validates if giverType and recipientType are valid for the question type. Validates visibility options as well.
common,Override in Feedback*QuestionDetails if necessary.
common,Validates the question details.
common,Validates the list of response details.
common,Returns a string representation of the response.
common,Returns a builder for AttributesDeletionQuery.
common,Builds a Map from team name to team members.
common,Gets info of a participant associated with an identifier in the course.
common,Returns the instructor object for the given email.
common,Returns the student object for the given email.
common,Checks whether a student is in course.
common,Checks whether a student is in team.
common,Checks whether two students are in the same team.
common,Checks whether a team is in course.
common,Converts a GeneralLogEntry to a condensed ErrorLogEntry.
common,Returns the legacy map representation of this permission set structure.
common,Returns the section level privileges of the instructor.
common,Returns the list of sections the instructor has the specified privilege name.
common,Returns the session level privileges of the instructor.
common,Returns true if co-owner privilege exists.
common,Returns true if manager privilege exists.
common,Returns true if observer privilege exists.
common,Returns true if tutor privilege exists.
common,Returns true if it is allowed for the privilege specified by privilegeName.
common,Returns true if it is allowed for the privilege specified by privilegeName in sectionName.
common,Returns true if it is allowed for the privilege specified by privilegeName for sessionName in sectionName.
common,Returns true if privilege for session is present for any section.
common,Returns true if the given string is a valid privilege name.
common,Returns true if the given string is a valid section-level privilege name.
common,Returns true if the given string is a valid session-level privilege name.
common,Converts the current privilege object to its legacy format.
common,Sets privilege for the privilege specified by privilegeName.
common,Sets privilege for the privilege specified by privilegeName for sectionName.
common,Sets privilege for the privilege specified by privilegeName for sessionName in sectionName.
common,"Validates the privileges in course level, section level and session level."
common,Makes sure there is nothing wrong with privileges hierarchy by adding the prerequisite privileges if they have not been granted yet.
common,Gets the anonymous name for a given name.
common,The anonymous name will be deterministic based on name.
common,Returns true if the giver of a comment is visible to the current user. Returns false otherwise.
common,Returns true if the giver of a response is visible to the current user. Returns false otherwise.
common,Returns true if the recipient of a response is visible to the current user. Returns false otherwise.
common,Builds a Map from team name to team members.
common,Gets info of a participant associated with an identifier in the course.
common,Returns the instructor object for the given email.
common,Returns the student object for the given email.
common,Checks whether a student is in course.
common,Checks whether a student is in team.
common,Checks whether two students are in the same team.
common,Checks whether a team is in course.
common,Gets the anonymous name for a given name.
common,The anonymous name will be deterministic based on name.
common,Returns true if the giver of a comment is visible to the current user. Returns false otherwise.
common,Returns true if the giver of a response is visible to the current user. Returns false otherwise.
common,Returns true if the recipient of a response is visible to the current user. Returns false otherwise.
common,Gets a UserInfoCookie object from cookie string.
common,Returns true if the object represents a valid user info and the object has not expired.
common,Returns db connection URL.
common,"Creates an AppUrl for the supplied relativeUrl parameter. The base URL will be the application front-end URL. relativeUrl must start with a ""/""."
common,Returns the GAE instance ID.
common,Returns the port number at which the system will be run in.
common,Indicates whether dev server login is enabled.
common,Sets the email subject based on the email type and inserts the specified params in the indicated places.
common,Checks whether all the elements in a Collection are unique.
common,elements The Collection of elements to be checked.
common,"Checks if comment giver type is either instructor, student or team."
common,commentGiverType comment giver type to be checked.
common,"Checks if courseId is not null, not empty, has no surrounding whitespaces, not longer than COURSE_ID_MAX_LENGTH, is sanitized for HTML, and match the REGEX REGEX_COURSE_ID."
common,"Checks if courseName is a non-null non-empty string no longer than the specified length COURSE_NAME_MAX_LENGTH, and also does not contain any invalid characters (| or %)."
common,"Checks if email is not null, not empty, not longer than EMAIL_MAX_LENGTH, and is a valid email address according to REGEX_EMAIL."
common,"Checks if feedbackSessionName is a non-null non-empty string no longer than the specified length FEEDBACK_SESSION_NAME_MAX_LENGTH, does not contain any invalid characters (| or %), and has no unsanitized HTML characters."
common,"Checks if googleId is not null, not empty, not longer than GOOGLE_ID_MAX_LENGTH, does not contain any invalid characters (| or %), AND is either a Google username (without the ""@gmail.com"") or a valid email address."
common,Checks if gracePeriod is not negative.
common,"Checks if instituteName is a non-null non-empty string no longer than the specified length INSTITUTE_NAME_MAX_LENGTH, and also does not contain any invalid characters (| or %)."
common,"Checks if the endTime is valid to be used as a session end time. Returns an empty string if it is valid, or an error message otherwise."
common,"The endTime is valid if it is after 1 hour before now, before 12 months from now and at exact hour mark."
common,"Checks if the startTime is valid to be used as a session start time. Returns an empty string if it is valid, or an error message otherwise."
common,"The startTime is valid if it is after 2 hours before now, before 12 months from now and at exact hour mark."
common,Checks if the notification message is a non-null non-empty string.
common,notificationMessage The notification message.
common,Checks if style is one of the recognized notification style NOTIFICATION_STYLE_ACCEPTED_VALUES.
common,Checks if targetUser is one of the recognized notification target user groups NOTIFICATION_TARGET_USER_ACCEPTED_VALUES.
common,Checks if the notification title is a non-null non-empty string.
common,notificationTitle The title of the notification.
common,"Checks if personName is a non-null non-empty string no longer than the specified length PERSON_NAME_MAX_LENGTH, and also does not contain any invalid characters (| or %)."
common,Checks if role is one of the recognized roles ROLE_ACCEPTED_VALUES.
common,"Checks if sectionName is a non-null non-empty string no longer than the specified length SECTION_NAME_MAX_LENGTH, and also does not contain any invalid characters (| or %)."
common,"Checks if the given studentRoleComments is a non-null string no longer than the specified length STUDENT_ROLE_COMMENTS_MAX_LENGTH. However, this string can be empty."
common,"Checks if teamName is a non-null non-empty string no longer than the specified length TEAM_NAME_MAX_LENGTH, does not contain any invalid characters (| or %) and is not a valid email."
common,"Checks if the visibilityStart is valid to be used as a session visible start time. Returns an empty string if it is valid, or an error message otherwise."
common,The visibilityStart is valid if it is less than 30 days before sessionStart.
common,Checks if Notification Start Time is before Notification End Time.
common,Checks if the session end time is before all extended deadlines.
common,Checks if the session end time is before all extended deadlines.
common,Checks if Session Start Time is before Session End Time.
common,Checks if Visibility Start Time is before Results Publish Time.
common,Checks if Session Visibility Start Time is before Session Start Time.
common,Checks if the given string is a non-null string contained in Java's list of regional time zone IDs.
common,Checks if visibility of comment is following question when comment is from a feedback participant.
common,isCommentFromFeedbackParticipant true if comment is from feedback participant. isVisibilityFollowingFeedbackQuestion true if visibility of comment follows question.
common,Checks if both the giver type and recipient type for the feedback question is valid.
common,giverType feedback question giver type to be checked. recipientType feedback question recipient type to be checked.
common,Checks if all the given participant types are valid for the purpose of showing different fields of a feedback response.
common,showResponsesTo the list of participant types to whom responses can be shown showGiverNameTo the list of participant types to whom giver name can be shown showRecipientNameTo the list of participant types to whom recipient name can be shown
common,Checks if the given value is not null.
common,Reads the contents of a file in the resources folder as an InputStream.
common,"file The file name, which must be in the resources folder."
common,Reads the contents of a file in the resources folder.
common,"file The file name, which must be in the resources folder."
common,Start a resource transaction.
common,Builds a session factory if it does not already exist.
common,Force this session to clear. Usually called together with flush.
common,"Commit the current resource transaction, writing any unflushed changes to the database."
common,Returns a MutationQuery object.
common,Returns a generic typed TypedQuery object.
common,Create and execute a MutationQuery for the given delete criteria tree.
common,Flush the current session and evict the given entity from the session.
common,"Force this session to flush. Must be called at the end of a unit of work, before the transaction is committed."
common,"Return the persistent instance of the given entity class with the given identifier, or null if there is no such persistent instance."
common,"Return the persistent instance of the given entity class with the given natural id, or null if there is no such persistent instance."
common,Returns a CriteriaBuilder object.
common,"Return a reference to the persistent instance with the given class and identifier,making the assumption that the instance is still persistent in the database."
common,Copy the state of the given object onto the persistent object with the same identifier.
common,Make a transient instance persistent and mark it for later insertion in the database.
common,Mark a persistence instance associated with this session for removal from the underlying database.
common,Roll back the current resource transaction if needed.
common,Executes a HTTP GET request and returns the response string.
common,uri The URI containing the request URL and request parameters.
common,"Returns the cookie value, or null if said cookie does not exist."
common,Gets the request body payload.
common,Deserializes the specified JSON string into an object of the specified class.
common,Deserializes the specified JSON string into an object of the specified type.
common,Parses the specified JSON string into a JsonElement object.
common,Serializes the specified object into its equivalent JSON string.
common,Serializes the specified object into its equivalent JSON string and stream into a writer. This is done to reduce the memory consumption when creating object across call stack.
common,Serializes and pretty-prints the specified object into its equivalent JSON string.
common,Serializes and pretty-prints the specified object into its equivalent JSON string.
common,This creates a Gson object that can be reformatted to modify JSON output.
common,Logs a particular event at INFO level.
common,Logs a message at FINE level.
common,Logs a message at INFO level.
common,Logs an HTTP request.
common,Logs an HTTP request.
common,Logs a message at SEVERE level.
common,Logs a message at SEVERE level.
common,Logs an instance shutdown event.
common,Logs an instance startup event.
common,Logs a message at WARNING level.
common,Logs a message at WARNING level.
common,Throws DeadlineExceededException if the current thread has exceeded the limit for serving request.
common,Returns the span ID of the current request.
common,Returns the remaining time (in millis) until the current request times out.
common,Returns the trace ID of the current request.
common,Initializes the request with an ID and the timeout value (in seconds).
common,Sanitizes an email address by removing leading/trailing whitespace.
common,Sanitizes the string for inserting into HTML. Converts special characters into HTML-safe equivalents.
common,Sanitizes the string with rich-text. Removes disallowed elements based on defined policy.
common,Converts a string to be put in URL (replaces some characters).
common,Sanitizes a google ID by removing leading/trailing whitespace.
common,"Sanitizes name by removing leading, trailing, and duplicate internal whitespace."
common,"Sanitizes a user input text field by removing leading/trailing whitespace. i.e. comments, instructions, etc."
common,"Sanitizes title by removing leading, trailing, and duplicate internal whitespace."
common,Converts null input to empty string. Non-null inputs will be left as is. This method is for displaying purpose.
common,Decrypts the supplied string.
common,message the ciphertext as a hexadecimal string
common,"InvalidParametersException if the ciphertext is invalid. RuntimeException if the decryption fails for any other reason, such as Cipher initialization failure."
common,Encrypts the supplied string.
common,value the plaintext as a string
common,"RuntimeException if the encryption fails for some reason, such as Cipher initialization failure."
common,Generates the HMAC SHA-1 signature for a supplied string.
common,data The string to be signed
common,Generates a left-indentation of length units.
common,Converts a hexadecimal string to byte array.
common,Verifies the HMAC SHA-1 signature against a given value.
common,value The value to be checked signature The signature in hex-string format
common,Checks whether the input string is empty or equals null.
common,s The string to be checked
common,Checks whether the input string matches the regex.
common,input The string to be matched regex The regex used for the matching
common,"Trims the string and reduces consecutive white spaces to only one space. Example: "" a a "" --> ""a a""."
common,Replaces every character in str that does not match regex with the character replacement.
common,str String to be replaced. regex Pattern that every character is to be matched against. replacement Character unmatching characters should be replaced with.
common,Converts a double value between 0 and 1 to 3dp-string.
common,"Converts and concatenates a list of objects to a single string, separated by line breaks. The conversion is done by using the Object#toString() method."
common,"Converts and concatenates a list of objects to a single string, separated by the given delimiter. The conversion is done by using the Object#toString() method."
common,Trims the string if it is not null.
common,"Trims head of the String if it is longer than specified Length. E.g., String ""12345678"" with maximumStringLength = 6, returns ""345678"""
common,maximumStringLength - maximum required length of the string
common,Populates the HTML templates by replacing variables in the template string with the given value strings.
common,"template The template html to be populated keyValuePairs Array of a variable, even number of key-value pairs: { ""key1"", ""val1"", ""key2"", ""val2"", ... }"
common,Formats a datetime stamp from an instant using a formatting pattern.
common,"Note: a formatting pattern containing 'a' (for the period; AM/PM) is treated differently at noon/midday. Using that pattern with a datetime whose time falls on ""12:00 PM"" will cause it to be formatted as ""12:00 NOON""."
common,"instant the instant to be formatted timeZone the time zone to compute local datetime pattern formatting pattern, see Oracle docs for DateTimeFormatter for pattern table"
common,Returns an Instant that is offset by a number of days before now.
common,offsetInDays integer number of days to offset by
common,Returns an Instant that is offset by a number of days from now.
common,offsetInDays integer number of days to offset by
common,Returns an Instant that is offset by a number of hours from now.
common,offsetInHours integer number of hours to offset by
common,Returns an Instant that is offset by a number of months from now.
common,offsetInMonths integer number of months to offset by timeZone string representing the time zone to compute local datetime
common,Returns an Instant that represents the nearest hour before the given object.
common,"The time zone used is assumed to be the default timezone, namely UTC."
common,Returns an Instant that represents the nearest quarter hour before the given object.
common,"The time zone used is assumed to be the default timezone, namely UTC."
common,Gets an Instant which is adjusted for midnight time (23:59 and 00:00) at the specified time zone. The direction of adjustment (23:59 to 00:00 or vice versa) is determined by isForward parameter.
common,"Returns whether the given instant is being used as a special representation, signifying its face value should not be used without proper processing."
common,A null instant is not a special time.
common,instant the instant to test
common,Parses an Instant object from a datetime string in the ISO 8601 format.
common,AssertionError if there is a parsing error
common,Creates an instance. Created by the ServiceLoader.
common,ZoneRulesException if unable to load
common,"Returns the first part of the URL, including the protocol and authority (host name + port number if specified) but not the path. Example:"
common,"new Url(""http://localhost:8080/index.html"").getBaseUrl() returns http://localhost:8080 new Url(""https://teammatesv4.appspot.com/index.html"").getBaseUrl() returns https://teammatesv4.appspot.com"
common,Returns the absolute version of the URL by appending the base URL to the URL input.
common,Returns the enum value of a log type given its label.
common,Gets displayedOption that is associated with a particular distribute points option.
common,Constructor for FeedbackQuestionType. Pass in the corresponding questionDetailsClass and responseDetailsClass
common,Getter for corresponding Feedback*QuestionDetails class.
common,Getter for corresponding Feedback*ResponseDetails class.
common,Formats the participant type as a singular noun.
common,Parse the input string into a FeedbackResultFetchType and default to FeedbackResultFetchType.BOTH.
common,This result fetch should be by giver.
common,This result fetch should be by receiver.
common,Get enum from string.
common,Gets the subject heading of this email type.
e2e,Prepares the test data used for the current test.
e2e,Contains all the tests for the page.
e2e,"This approach is chosen so that setup and teardown are only needed once per test page, thereby saving time. While it necessitates failed tests to be restarted from the beginning, test failures are rare and thus not causing significant overhead."
e2e,Prepares the test data used for the current test.
e2e,Contains all the tests for the page.
e2e,"This approach is chosen so that setup and teardown are only needed once per test page, thereby saving time. While it necessitates failed tests to be restarted from the beginning, test failures are rare and thus not causing significant overhead."
e2e,Prepares the test data used for the current test.
e2e,Contains all the tests for the page.
e2e,"This approach is chosen so that setup and teardown are only needed once per test page, thereby saving time. While it necessitates failed tests to be restarted from the beginning, test failures are rare and thus not causing significant overhead."
e2e,Prepares the test data used for the current test.
e2e,Contains all the tests for the page.
e2e,"This approach is chosen so that setup and teardown are only needed once per test page, thereby saving time. While it necessitates failed tests to be restarted from the beginning, test failures are rare and thus not causing significant overhead."
e2e,Prepares the test data used for the current test.
