Module,Text
calib3d,helper fields used in locateROI and adjustROI
calib3d,int
calib3d,flags
calib3d,int *
calib3d,refcount
calib3d,int
calib3d,rows
calib3d,the number of rows and columns
calib3d,size_t
calib3d,step
calib3d,a distance between successive rows in bytes; includes the gap if any
calib3d,Public Attributes
calib3d,Mat
calib3d,a
calib3d,double
calib3d,alpha
calib3d,Mat
calib3d,b
calib3d,double
calib3d,beta
calib3d,Mat
calib3d,c
calib3d,int
calib3d,flags
calib3d,const MatOp *
calib3d,op
calib3d,Scalar
calib3d,s
calib3d,Public Attributes
calib3d,Impl *
calib3d,p
calib3d,Additional Inherited Members
calib3d,"Public Types inherited from cv::Vec< _Tp, 4 >"
calib3d,enum
calib3d,typedef _Tp
calib3d,value_type
calib3d,"Public Types inherited from cv::Matx< _Tp, cn, 1 >"
calib3d,enum
calib3d,"typedef Matx< _Tp, shortdim, 1 >"
calib3d,diag_type
calib3d,"typedef Matx< _Tp, m, n >"
calib3d,mat_type
calib3d,typedef _Tp
calib3d,value_type
calib3d,"Public Attributes inherited from cv::Matx< _Tp, cn, 1 >"
calib3d,_Tp
calib3d,val [m *n]
calib3d,matrix elements
calib3d,Public Attributes
calib3d,uint64
calib3d,state
calib3d,Additional Inherited Members
calib3d,Public Attributes inherited from cv::MatConstIterator
calib3d,size_t
calib3d,elemSize
calib3d,const Mat *
calib3d,m
calib3d,const uchar *
calib3d,ptr
calib3d,const uchar *
calib3d,sliceEnd
calib3d,const uchar *
calib3d,sliceStart
calib3d,Public Attributes
calib3d,float
calib3d,angle
calib3d,int
calib3d,class_id
calib3d,object class (if the keypoints need to be clustered by an object they belong to)
calib3d,int
calib3d,octave
calib3d,octave (pyramid layer) from which the keypoint has been extracted
calib3d,Point2f
calib3d,pt
calib3d,coordinates of the keypoints
calib3d,float
calib3d,response
calib3d,the response by which the most strong keypoints have been selected. Can be used for the further sorting or subsampling
calib3d,float
calib3d,size
calib3d,diameter of the meaningful keypoint neighborhood
calib3d,Public Attributes
calib3d,_Tp
calib3d,height
calib3d,height of the rectangle
calib3d,_Tp
calib3d,width
calib3d,width of the rectangle
calib3d,_Tp
calib3d,x
calib3d,x coordinate of the top-left corner
calib3d,_Tp
calib3d,y
calib3d,y coordinate of the top-left corner
calib3d,Additional Inherited Members
calib3d,Protected Member Functions inherited from cv::_InputArray
calib3d,void
calib3d,"init (int _flags, const void *_obj)"
calib3d,void
calib3d,"init (int _flags, const void *_obj, Size _sz)"
calib3d,Protected Attributes inherited from cv::_InputArray
calib3d,int
calib3d,flags
calib3d,void *
calib3d,obj
calib3d,Size
calib3d,sz
calib3d,Public Attributes
calib3d,float
calib3d,convexHullFactor
calib3d,cv::Size2f
calib3d,densityNeighborhoodSize
calib3d,float
calib3d,edgeGain
calib3d,float
calib3d,edgePenalty
calib3d,float
calib3d,existingVertexGain
calib3d,GridType
calib3d,gridType
calib3d,int
calib3d,keypointScale
calib3d,int
calib3d,kmeansAttempts
calib3d,float
calib3d,maxRectifiedDistance
calib3d,Max deviation from prediction. Used by CALIB_CB_CLUSTERING.
calib3d,float
calib3d,minDensity
calib3d,int
calib3d,minDistanceToAddKeypoint
calib3d,float
calib3d,minGraphConfidence
calib3d,float
calib3d,minRNGEdgeSwitchDist
calib3d,float
calib3d,squareSize
calib3d,Distance between two adjacent points. Used by CALIB_CB_CLUSTERING.
calib3d,float
calib3d,vertexGain
calib3d,float
calib3d,vertexPenalty
calib3d,Additional Inherited Members
calib3d,Public Attributes inherited from cv::SparseMatConstIterator
calib3d,size_t
calib3d,hashidx
calib3d,const SparseMat *
calib3d,m
calib3d,uchar *
calib3d,ptr
calib3d,Static Public Attributes
calib3d,static const NormTypes
calib3d,normType = NORM_HAMMING
calib3d,Public Attributes
calib3d,MatAllocator *
calib3d,allocator
calib3d,custom allocator
calib3d,int
calib3d,cols
calib3d,uchar *
calib3d,data
calib3d,pointer to the data
calib3d,const uchar *
calib3d,dataend
calib3d,const uchar *
calib3d,datalimit
calib3d,const uchar *
calib3d,datastart
calib3d,helper fields used in locateROI and adjustROI
calib3d,int
calib3d,dims
calib3d,"the matrix dimensionality, >= 2"
calib3d,int
calib3d,flags
calib3d,int
calib3d,rows
calib3d,"the number of rows and columns or (-1, -1) when the matrix has more than 2 dimensions"
calib3d,MatSize
calib3d,size
calib3d,MatStep
calib3d,step
calib3d,UMatData *
calib3d,u
calib3d,interaction with UMat
calib3d,Public Attributes
calib3d,Mat
calib3d,eigenvalues
calib3d,eigenvalues of the covariation matrix
calib3d,Mat
calib3d,eigenvectors
calib3d,eigenvectors of the covariation matrix
calib3d,Mat
calib3d,mean
calib3d,mean value subtracted before the projection and added after the back projection
calib3d,Public Attributes
calib3d,size_t
calib3d,buf [2]
calib3d,size_t *
calib3d,p
calib3d,Static Public Attributes
calib3d,static const NormTypes
calib3d,normType = NORM_L1
calib3d,Public Attributes
calib3d,float
calib3d,distance
calib3d,int
calib3d,imgIdx
calib3d,train image index
calib3d,int
calib3d,queryIdx
calib3d,query descriptor index
calib3d,int
calib3d,trainIdx
calib3d,train descriptor index
calib3d,Additional Inherited Members
calib3d,Public Attributes inherited from cv::MatConstIterator
calib3d,size_t
calib3d,elemSize
calib3d,const Mat *
calib3d,m
calib3d,const uchar *
calib3d,ptr
calib3d,const uchar *
calib3d,sliceEnd
calib3d,const uchar *
calib3d,sliceStart
calib3d,Static Public Attributes
calib3d,static const NormTypes
calib3d,normType = NORM_L2SQR
calib3d,Additional Inherited Members
calib3d,Public Attributes inherited from cv::SparseMatConstIterator
calib3d,size_t
calib3d,hashidx
calib3d,const SparseMat *
calib3d,m
calib3d,uchar *
calib3d,ptr
calib3d,Public Attributes
calib3d,const Mat **
calib3d,arrays
calib3d,the iterated arrays
calib3d,int
calib3d,narrays
calib3d,the number of arrays
calib3d,size_t
calib3d,nplanes
calib3d,the number of hyper-planes that the iterator steps through
calib3d,Mat *
calib3d,planes
calib3d,the current planes
calib3d,uchar **
calib3d,ptrs
calib3d,data pointers
calib3d,size_t
calib3d,size
calib3d,the size of each segment (in elements)
calib3d,Public Attributes
calib3d,_Tp
calib3d,height
calib3d,the height
calib3d,_Tp
calib3d,width
calib3d,the width
calib3d,Protected Attributes
calib3d,MatIterator_< _Tp >
calib3d,it
calib3d,Additional Inherited Members
calib3d,"Public Attributes inherited from cv::Matx< _Tp, cn, 1 >"
calib3d,_Tp
calib3d,val [m *n]
calib3d,matrix elements
calib3d,Public Attributes
calib3d,double
calib3d,confidence
calib3d,PolishingMethod
calib3d,final_polisher
calib3d,int
calib3d,final_polisher_iterations
calib3d,bool
calib3d,isParallel
calib3d,int
calib3d,loIterations
calib3d,LocalOptimMethod
calib3d,loMethod
calib3d,int
calib3d,loSampleSize
calib3d,int
calib3d,maxIterations
calib3d,NeighborSearchMethod
calib3d,neighborsSearch
calib3d,int
calib3d,randomGeneratorState
calib3d,SamplingMethod
calib3d,sampler
calib3d,ScoreMethod
calib3d,score
calib3d,double
calib3d,threshold
calib3d,Public Attributes
calib3d,MatAllocator *
calib3d,allocator
calib3d,custom allocator
calib3d,int
calib3d,cols
calib3d,number of columns in the matrix; -1 when the matrix has more than 2 dimensions
calib3d,int
calib3d,dims
calib3d,"the matrix dimensionality, >= 2"
calib3d,int
calib3d,flags
calib3d,size_t
calib3d,offset
calib3d,offset of the submatrix (or 0)
calib3d,int
calib3d,rows
calib3d,number of rows in the matrix; -1 when the matrix has more than 2 dimensions
calib3d,MatSize
calib3d,size
calib3d,dimensional size of the matrix; accessible in various formats
calib3d,MatStep
calib3d,step
calib3d,number of bytes each matrix element/row/plane/dimension occupies
calib3d,UMatData *
calib3d,u
calib3d,black-box container of UMat data
calib3d,UMatUsageFlags
calib3d,usageFlags
calib3d,"usage flags for allocator; recommend do not set directly, instead set during construct/create/getUMat"
calib3d,Additional Inherited Members
calib3d,Public Attributes inherited from cv::SparseMat
calib3d,int
calib3d,flags
calib3d,Hdr *
calib3d,hdr
calib3d,Public Attributes
calib3d,size_t
calib3d,elemSize
calib3d,const Mat *
calib3d,m
calib3d,const uchar *
calib3d,ptr
calib3d,const uchar *
calib3d,sliceEnd
calib3d,const uchar *
calib3d,sliceStart
calib3d,Public Attributes
calib3d,uchar
calib3d,blobColor
calib3d,bool
calib3d,collectContours
calib3d,bool
calib3d,filterByArea
calib3d,bool
calib3d,filterByCircularity
calib3d,bool
calib3d,filterByColor
calib3d,bool
calib3d,filterByConvexity
calib3d,bool
calib3d,filterByInertia
calib3d,float
calib3d,maxArea
calib3d,float
calib3d,maxCircularity
calib3d,float
calib3d,maxConvexity
calib3d,float
calib3d,maxInertiaRatio
calib3d,float
calib3d,maxThreshold
calib3d,float
calib3d,minArea
calib3d,float
calib3d,minCircularity
calib3d,float
calib3d,minConvexity
calib3d,float
calib3d,minDistBetweenBlobs
calib3d,float
calib3d,minInertiaRatio
calib3d,size_t
calib3d,minRepeatability
calib3d,float
calib3d,minThreshold
calib3d,float
calib3d,thresholdStep
calib3d,Additional Inherited Members
calib3d,Public Attributes inherited from cv::SparseMatConstIterator
calib3d,size_t
calib3d,hashidx
calib3d,const SparseMat *
calib3d,m
calib3d,uchar *
calib3d,ptr
calib3d,Public Attributes
calib3d,double
calib3d,epsilon
calib3d,the desired accuracy
calib3d,int
calib3d,maxCount
calib3d,the maximum number of iterations/elements
calib3d,int
calib3d,type
calib3d,"the type of termination criteria: COUNT, EPS or COUNT + EPS"
calib3d,Public Attributes
calib3d,int
calib3d,end
calib3d,int
calib3d,start
calib3d,Public Attributes
calib3d,std::string
calib3d,elname
calib3d,Ptr< Impl >
calib3d,p
calib3d,int
calib3d,state
calib3d,Public Attributes
calib3d,_Tp
calib3d,im
calib3d,the real and the imaginary parts
calib3d,_Tp
calib3d,re
calib3d,Public Attributes
calib3d,_Tp
calib3d,x
calib3d,x coordinate of the point
calib3d,_Tp
calib3d,y
calib3d,y coordinate of the point
calib3d,Public Attributes
calib3d,std::shared_ptr< void >
calib3d,allocatorContext
calib3d,int
calib3d,allocatorFlags_
calib3d,const MatAllocator *
calib3d,currAllocator
calib3d,uchar *
calib3d,data
calib3d,UMatData::MemoryFlag
calib3d,flags
calib3d,void *
calib3d,handle
calib3d,int
calib3d,mapcount
calib3d,uchar *
calib3d,origdata
calib3d,UMatData *
calib3d,originalUMatData
calib3d,const MatAllocator *
calib3d,prevAllocator
calib3d,int
calib3d,refcount
calib3d,size_t
calib3d,size
calib3d,int
calib3d,urefcount
calib3d,void *
calib3d,userdata
calib3d,Static Public Attributes
calib3d,static const int
calib3d,kBytes = 32
calib3d,Public Attributes
calib3d,float
calib3d,angle
calib3d,"returns the rotation angle. When the angle is 0, 90, 180, 270 etc., the rectangle becomes an up-right rectangle."
calib3d,Point2f
calib3d,center
calib3d,returns the rectangle mass center
calib3d,Size2f
calib3d,size
calib3d,returns width and height of the rectangle
calib3d,Static Public Attributes
calib3d,static const NormTypes
calib3d,normType = NORM_L2
calib3d,Public Attributes
calib3d,int
calib3d,flags
calib3d,Hdr *
calib3d,hdr
calib3d,Public Attributes
calib3d,size_t
calib3d,blockIdx
calib3d,FileStorage::Impl *
calib3d,fs
calib3d,size_t
calib3d,ofs
calib3d,Public Attributes
calib3d,_Tp
calib3d,val [m *n]
calib3d,matrix elements
calib3d,Public Attributes
calib3d,int *
calib3d,p
calib3d,Public Attributes
calib3d,_Tp
calib3d,x
calib3d,x coordinate of the 3D point
calib3d,_Tp
calib3d,y
calib3d,y coordinate of the 3D point
calib3d,_Tp
calib3d,z
calib3d,z coordinate of the 3D point
calib3d,Public Attributes
calib3d,size_t
calib3d,hashidx
calib3d,const SparseMat *
calib3d,m
calib3d,uchar *
calib3d,ptr
calib3d,Public Attributes
calib3d,Mat
calib3d,u
calib3d,Mat
calib3d,vt
calib3d,Mat
calib3d,w
calib3d,Additional Inherited Members
calib3d,Public Attributes inherited from cv::Mat
calib3d,MatAllocator *
calib3d,allocator
calib3d,custom allocator
calib3d,int
calib3d,cols
calib3d,uchar *
calib3d,data
calib3d,pointer to the data
calib3d,const uchar *
calib3d,dataend
calib3d,const uchar *
calib3d,datalimit
calib3d,const uchar *
calib3d,datastart
calib3d,helper fields used in locateROI and adjustROI
calib3d,int
calib3d,dims
calib3d,"the matrix dimensionality, >= 2"
calib3d,int
calib3d,flags
calib3d,int
calib3d,rows
calib3d,"the number of rows and columns or (-1, -1) when the matrix has more than 2 dimensions"
calib3d,MatSize
calib3d,size
calib3d,MatStep
calib3d,step
calib3d,UMatData *
calib3d,u
calib3d,interaction with UMat
calib3d,Protected Member Functions inherited from cv::Mat
calib3d,"template<typename _Tp , typename Functor >"
calib3d,void
calib3d,forEach_impl (const Functor &operation)
core,Additional Inherited Members
core,Public Types inherited from cv::_OutputArray
core,enum
core,"DepthMask { DEPTH_MASK_8U = 1 << CV_8U , DEPTH_MASK_8S = 1 << CV_8S , DEPTH_MASK_16U = 1 << CV_16U , DEPTH_MASK_16S = 1 << CV_16S , DEPTH_MASK_32S = 1 << CV_32S , DEPTH_MASK_32F = 1 << CV_32F , DEPTH_MASK_64F = 1 << CV_64F , DEPTH_MASK_16F = 1 << CV_16F , DEPTH_MASK_ALL = (DEPTH_MASK_64F<<1)-1 , DEPTH_MASK_ALL_BUT_8S = DEPTH_MASK_ALL & ~DEPTH_MASK_8S , DEPTH_MASK_ALL_16F = (DEPTH_MASK_16F<<1)-1 , DEPTH_MASK_FLT = DEPTH_MASK_32F + DEPTH_MASK_64F }"
core,Public Types inherited from cv::_InputArray
core,enum
core,"KindFlag { KIND_SHIFT = 16 , FIXED_TYPE = 0x8000 << KIND_SHIFT , FIXED_SIZE = 0x4000 << KIND_SHIFT , KIND_MASK = 31 << KIND_SHIFT , NONE = 0 << KIND_SHIFT , MAT = 1 << KIND_SHIFT , MATX = 2 << KIND_SHIFT , STD_VECTOR = 3 << KIND_SHIFT , STD_VECTOR_VECTOR = 4 << KIND_SHIFT , STD_VECTOR_MAT = 5 << KIND_SHIFT , EXPR = 6 << KIND_SHIFT , OPENGL_BUFFER = 7 << KIND_SHIFT , CUDA_HOST_MEM = 8 << KIND_SHIFT , CUDA_GPU_MAT = 9 << KIND_SHIFT , UMAT =10 << KIND_SHIFT , STD_VECTOR_UMAT =11 << KIND_SHIFT , STD_BOOL_VECTOR =12 << KIND_SHIFT , STD_VECTOR_CUDA_GPU_MAT = 13 << KIND_SHIFT , STD_ARRAY =14 << KIND_SHIFT , STD_ARRAY_MAT =15 << KIND_SHIFT }"
core,Protected Member Functions inherited from cv::_InputArray
core,void
core,"init (int _flags, const void *_obj)"
core,void
core,"init (int _flags, const void *_obj, Size _sz)"
core,Protected Attributes inherited from cv::_InputArray
core,int
core,flags
core,void *
core,obj
core,Size
core,sz
core,Protected Attributes
core,Impl *
core,p
core,Protected Attributes
core,Impl *
core,p
core,Public Attributes
core,Mat
core,a
core,double
core,alpha
core,Mat
core,b
core,double
core,beta
core,Mat
core,c
core,int
core,flags
core,const MatOp *
core,op
core,Scalar
core,s
core,Public Attributes
core,Impl *
core,p
core,Additional Inherited Members
core,"Public Types inherited from cv::Vec< _Tp, 4 >"
core,enum
core,typedef _Tp
core,value_type
core,"Public Types inherited from cv::Matx< _Tp, cn, 1 >"
core,enum
core,"typedef Matx< _Tp, shortdim, 1 >"
core,diag_type
core,"typedef Matx< _Tp, m, n >"
core,mat_type
core,typedef _Tp
core,value_type
core,"Public Attributes inherited from cv::Matx< _Tp, cn, 1 >"
core,_Tp
core,val [m *n]
core,matrix elements
core,Public Attributes
core,uint64
core,state
core,Additional Inherited Members
core,Public Attributes inherited from cv::MatConstIterator
core,size_t
core,elemSize
core,const Mat *
core,m
core,const uchar *
core,ptr
core,const uchar *
core,sliceEnd
core,const uchar *
core,sliceStart
core,Public Attributes
core,int
core,code
core,error code
core,String
core,err
core,error description
core,String
core,file
core,source file name where the error has occurred
core,String
core,func
core,function name. Available only when the compiler supports getting it
core,int
core,line
core,line number in the source file where the error has occurred
core,String
core,msg
core,the formatted error message
core,Public Attributes
core,float
core,angle
core,int
core,class_id
core,object class (if the keypoints need to be clustered by an object they belong to)
core,int
core,octave
core,octave (pyramid layer) from which the keypoint has been extracted
core,Point2f
core,pt
core,coordinates of the keypoints
core,float
core,response
core,the response by which the most strong keypoints have been selected. Can be used for the further sorting or subsampling
core,float
core,size
core,diameter of the meaningful keypoint neighborhood
core,Public Attributes
core,_Tp
core,height
core,height of the rectangle
core,_Tp
core,width
core,width of the rectangle
core,_Tp
core,x
core,x coordinate of the top-left corner
core,_Tp
core,y
core,y coordinate of the top-left corner
core,Protected Attributes
core,Impl *
core,p
core,Additional Inherited Members
core,Protected Member Functions inherited from cv::_InputArray
core,void
core,"init (int _flags, const void *_obj)"
core,void
core,"init (int _flags, const void *_obj, Size _sz)"
core,Protected Attributes inherited from cv::_InputArray
core,int
core,flags
core,void *
core,obj
core,Size
core,sz
core,Public Attributes
core,int
core,flags
core,int
core,iwscale
core,UMat *
core,m
core,const void *
core,obj
core,size_t
core,sz
core,int
core,wscale
core,Additional Inherited Members
core,Public Attributes inherited from cv::SparseMatConstIterator
core,size_t
core,hashidx
core,const SparseMat *
core,m
core,uchar *
core,ptr
core,Static Public Attributes
core,static const NormTypes
core,normType = NORM_HAMMING
core,Public Attributes
core,MatAllocator *
core,allocator
core,custom allocator
core,int
core,cols
core,uchar *
core,data
core,pointer to the data
core,const uchar *
core,dataend
core,const uchar *
core,datalimit
core,const uchar *
core,datastart
core,helper fields used in locateROI and adjustROI
core,int
core,dims
core,"the matrix dimensionality, >= 2"
core,int
core,flags
core,int
core,rows
core,"the number of rows and columns or (-1, -1) when the matrix has more than 2 dimensions"
core,MatSize
core,size
core,MatStep
core,step
core,UMatData *
core,u
core,interaction with UMat
core,Public Attributes
core,Mat
core,eigenvalues
core,eigenvalues of the covariation matrix
core,Mat
core,eigenvectors
core,eigenvectors of the covariation matrix
core,Mat
core,mean
core,mean value subtracted before the projection and added after the back projection
core,Public Attributes
core,std::vector< Node< OBJECT > * >
core,m_childs
core,OBJECT
core,m_payload
core,Node< OBJECT > *
core,m_pParent
core,Protected Attributes
core,Impl *
core,p
core,Public Attributes
core,size_t
core,buf [2]
core,size_t *
core,p
core,Protected Attributes
core,ushort
core,w
core,Public Attributes
core,_Tp
core,w
core,_Tp
core,w_
core,_Tp
core,x
core,_Tp
core,x_
core,_Tp
core,y
core,_Tp
core,y_
core,_Tp
core,z
core,_Tp
core,z_
core,Public Attributes
core,float
core,distance
core,int
core,imgIdx
core,train image index
core,int
core,queryIdx
core,query descriptor index
core,int
core,trainIdx
core,train descriptor index
core,Additional Inherited Members
core,Public Attributes inherited from cv::MatConstIterator
core,size_t
core,elemSize
core,const Mat *
core,m
core,const uchar *
core,ptr
core,const uchar *
core,sliceEnd
core,const uchar *
core,sliceStart
core,Additional Inherited Members
core,Public Attributes inherited from cv::SparseMatConstIterator
core,size_t
core,hashidx
core,const SparseMat *
core,m
core,uchar *
core,ptr
core,Public Attributes
core,const Mat **
core,arrays
core,the iterated arrays
core,int
core,narrays
core,the number of arrays
core,size_t
core,nplanes
core,the number of hyper-planes that the iterator steps through
core,Mat *
core,planes
core,the current planes
core,uchar **
core,ptrs
core,data pointers
core,size_t
core,size
core,the size of each segment (in elements)
core,Protected Attributes
core,Impl *
core,p
core,Public Attributes
core,_Tp
core,height
core,the height
core,_Tp
core,width
core,the width
core,Protected Attributes
core,Impl *
core,p
core,Protected Attributes
core,MatIterator_< _Tp >
core,it
core,Additional Inherited Members
core,"Public Attributes inherited from cv::Matx< _Tp, cn, 1 >"
core,_Tp
core,val [m *n]
core,matrix elements
core,Public Attributes
core,MatAllocator *
core,allocator
core,custom allocator
core,int
core,cols
core,number of columns in the matrix; -1 when the matrix has more than 2 dimensions
core,int
core,dims
core,"the matrix dimensionality, >= 2"
core,int
core,flags
core,size_t
core,offset
core,offset of the submatrix (or 0)
core,int
core,rows
core,number of rows in the matrix; -1 when the matrix has more than 2 dimensions
core,MatSize
core,size
core,dimensional size of the matrix; accessible in various formats
core,MatStep
core,step
core,number of bytes each matrix element/row/plane/dimension occupies
core,UMatData *
core,u
core,black-box container of UMat data
core,UMatUsageFlags
core,usageFlags
core,"usage flags for allocator; recommend do not set directly, instead set during construct/create/getUMat"
core,Protected Attributes
core,size_t
core,blockIdx
core,size_t
core,blockSize
core,FileStorage::Impl *
core,fs
core,size_t
core,idx
core,size_t
core,nodeNElems
core,size_t
core,ofs
core,Protected Attributes
core,std::shared_ptr< Impl >
core,p
core,Additional Inherited Members
core,Public Attributes inherited from cv::SparseMat
core,int
core,flags
core,Hdr *
core,hdr
core,Protected Attributes
core,Impl *
core,p
core,Public Attributes
core,size_t
core,elemSize
core,const Mat *
core,m
core,const uchar *
core,ptr
core,const uchar *
core,sliceEnd
core,const uchar *
core,sliceStart
core,Protected Attributes
core,Impl *
core,p
core,Protected Attributes
core,_Tp
core,buf [(fixed_size > 0) ? fixed_size :1]
core,pre-allocated buffer. At least 1 element to confirm C++ standard requirements
core,_Tp *
core,ptr
core,"pointer to the real buffer, can point to buf if the buffer is small enough"
core,size_t
core,sz
core,size of the real buffer
core,Additional Inherited Members
core,Public Attributes inherited from cv::SparseMatConstIterator
core,size_t
core,hashidx
core,const SparseMat *
core,m
core,uchar *
core,ptr
core,Public Attributes
core,double
core,epsilon
core,the desired accuracy
core,int
core,maxCount
core,the maximum number of iterations/elements
core,int
core,type
core,"the type of termination criteria: COUNT, EPS or COUNT + EPS"
core,Public Attributes
core,int
core,end
core,int
core,start
core,Public Attributes
core,_Tp
core,w
core,_Tp
core,x
core,_Tp
core,y
core,_Tp
core,z
core,Public Attributes
core,std::string
core,elname
core,Ptr< Impl >
core,p
core,int
core,state
core,Public Attributes
core,_Tp
core,im
core,the real and the imaginary parts
core,_Tp
core,re
core,Public Attributes
core,_Tp
core,x
core,x coordinate of the point
core,_Tp
core,y
core,y coordinate of the point
core,Public Attributes
core,std::shared_ptr< void >
core,allocatorContext
core,int
core,allocatorFlags_
core,const MatAllocator *
core,currAllocator
core,uchar *
core,data
core,UMatData::MemoryFlag
core,flags
core,void *
core,handle
core,int
core,mapcount
core,uchar *
core,origdata
core,UMatData *
core,originalUMatData
core,const MatAllocator *
core,prevAllocator
core,int
core,refcount
core,size_t
core,size
core,int
core,urefcount
core,void *
core,userdata
core,Public Attributes
core,float
core,angle
core,"returns the rotation angle. When the angle is 0, 90, 180, 270 etc., the rectangle becomes an up-right rectangle."
core,Point2f
core,center
core,returns the rectangle mass center
core,Size2f
core,size
core,returns width and height of the rectangle
core,Public Attributes
core,Mat4
core,matrix
core,Public Attributes
core,int
core,flags
core,Hdr *
core,hdr
core,Protected Attributes
core,Impl *
core,p
core,Public Attributes
core,size_t
core,blockIdx
core,FileStorage::Impl *
core,fs
core,size_t
core,ofs
core,Public Attributes
core,_Tp
core,val [m *n]
core,matrix elements
core,Protected Attributes
core,Impl *const
core,p
core,Public Attributes
core,int *
core,p
core,Public Attributes
core,_Tp
core,x
core,x coordinate of the 3D point
core,_Tp
core,y
core,y coordinate of the 3D point
core,_Tp
core,z
core,z coordinate of the 3D point
core,Public Attributes
core,size_t
core,hashidx
core,const SparseMat *
core,m
core,uchar *
core,ptr
core,Public Attributes
core,Mat
core,u
core,Mat
core,vt
core,Mat
core,w
core,Additional Inherited Members
core,Public Attributes inherited from cv::Mat
core,MatAllocator *
core,allocator
core,custom allocator
core,int
core,cols
core,uchar *
core,data
core,pointer to the data
core,const uchar *
core,dataend
core,const uchar *
core,datalimit
core,const uchar *
core,datastart
core,helper fields used in locateROI and adjustROI
core,int
core,dims
core,"the matrix dimensionality, >= 2"
core,int
core,flags
core,int
core,rows
core,"the number of rows and columns or (-1, -1) when the matrix has more than 2 dimensions"
core,MatSize
core,size
core,MatStep
core,step
core,UMatData *
core,u
core,interaction with UMat
core,Protected Member Functions inherited from cv::Mat
core,"template<typename _Tp , typename Functor >"
core,void
core,forEach_impl (const Functor &operation)
dnn,Additional Inherited Members
dnn,Public Types inherited from cv::_OutputArray
dnn,enum
dnn,"DepthMask { DEPTH_MASK_8U = 1 << CV_8U , DEPTH_MASK_8S = 1 << CV_8S , DEPTH_MASK_16U = 1 << CV_16U , DEPTH_MASK_16S = 1 << CV_16S , DEPTH_MASK_32S = 1 << CV_32S , DEPTH_MASK_32F = 1 << CV_32F , DEPTH_MASK_64F = 1 << CV_64F , DEPTH_MASK_16F = 1 << CV_16F , DEPTH_MASK_ALL = (DEPTH_MASK_64F<<1)-1 , DEPTH_MASK_ALL_BUT_8S = DEPTH_MASK_ALL & ~DEPTH_MASK_8S , DEPTH_MASK_ALL_16F = (DEPTH_MASK_16F<<1)-1 , DEPTH_MASK_FLT = DEPTH_MASK_32F + DEPTH_MASK_64F }"
dnn,Public Types inherited from cv::_InputArray
dnn,enum
