Module,Text
calib3d,"By color. This filter compares the intensity of a binary image at the center of a blob to blobColor. If they differ, the blob is filtered out. Use blobColor = 0 to extract dark blobs and blobColor = 255 to extract light blobs. By area. Extracted blobs have an area between minArea (inclusive) and maxArea (exclusive). By circularity. Extracted blobs have circularity ( \(\frac{4*\pi*Area}{perimeter * perimeter}\)) between minCircularity (inclusive) and maxCircularity (exclusive). By ratio of the minimum inertia to maximum inertia. Extracted blobs have this ratio between minInertiaRatio (inclusive) and maxInertiaRatio (exclusive). By convexity. Extracted blobs have convexity (area / area of blob convex hull) between minConvexity (inclusive) and maxConvexity (exclusive)."
calib3d,Default values of parameters are tuned to extract dark circular blobs.
calib3d,These functions are provided for OpenCV-Eigen interoperability. They convert Mat objects to corresponding Eigen::Matrix objects and vice-versa. Consult the Eigen documentation for information about the Matrix template type.
calib3d,Namespaces namespace cv::traits 
calib3d,"The Core module is the backbone of OpenCV, offering fundamental data structures, matrix operations, and utility functions that other modules depend on. Its essential for handling image data, performing mathematical computations, and managing memory efficiently within the OpenCV ecosystem."
calib3d,This module includes photo processing algorithms
calib3d,"Matrix expression representation This is a list of implemented matrix operations that can be combined in arbitrary complex expressions (here A, B stand for matrices ( Mat ), s for a scalar ( Scalar ), alpha for a real-valued scalar ( double )):"
calib3d,"Addition, subtraction, negation: A+B, A-B, A+s, A-s, s+A, s-A, -A Scaling: A*alpha Per-element multiplication and division: A.mul(B), A/B, alpha/A Matrix multiplication: A*B Transposition: A.t() (means AT) Matrix inversion and pseudo-inversion, solving linear systems and least-squares problems: A.inv([method]) (~ A<sup>-1</sup>), A.inv([method])*B (~ X: AX=B) Comparison: A cmpop B, A cmpop alpha, alpha cmpop A, where cmpop is one of >, >=, ==, !=, <=, <. The result of comparison is an 8-bit single channel mask whose elements are set to 255 (if the particular element or pair of elements satisfy the condition) or 0. Bitwise logical operations: A logicop B, A logicop s, s logicop A, ~A, where logicop is one of &, |, ^. Element-wise minimum and maximum: min(A, B), min(A, alpha), max(A, B), max(A, alpha) Element-wise absolute value: abs(A) Cross-product, dot-product: A.cross(B), A.dot(B) Any function of matrix or matrices and scalars that returns a matrix or a scalar, such as norm, mean, sum, countNonZero, trace, determinant, repeat, and others. Matrix initializers ( Mat::eye(), Mat::zeros(), Mat::ones() ), matrix comma-separated initializers, matrix constructors and operators that extract sub-matrices (see Mat description). Mat_<destination_type>() constructors to cast the result to the proper type. NoteComma-separated initializers and probably some other operations may require additional explicit Mat() or Mat_<T>() constructor calls to resolve a possible ambiguity. Here are examples of matrix expressions: // compute pseudo-inverse of A, equivalent to A.inv(DECOMP_SVD) SVD svd(A); Mat pinvA = svd.vt.t()*Mat::diag(1./svd.w)*svd.u.t(); // compute the new vector of parameters in the Levenberg-Marquardt algorithm x -= (A.t()*A + lambda*Mat::eye(A.cols,A.cols,A.type())).inv(DECOMP_CHOLESKY)*(A.t()*err); // sharpen image using ""unsharp mask"" algorithm Mat blurred; double sigma = 1, threshold = 5, amount = 1; GaussianBlur(img, blurred, Size(), sigma, sigma); Mat lowContrastMask = abs(img - blurred) < threshold; Mat sharpened = img*(1+amount) + blurred*(-amount); img.copyTo(sharpened, lowContrastMask); cv::MatExpr::absMatExpr abs(const Mat &m)Calculates an absolute value of each matrix element. cv::MatExpr::invMatExpr inv(int method=DECOMP_LU) const cv::Matn-dimensional dense array classDefinition mat.hpp:828 cv::Mat::diagMat diag(int d=0) constExtracts a diagonal from a matrix. cv::Mat::uUMatData * uinteraction with UMatDefinition mat.hpp:2174 cv::Mat::eyestatic CV_NODISCARD_STD MatExpr eye(int rows, int cols, int type)Returns an identity matrix of the specified size and type. cv::Mat::tMatExpr t() constTransposes a matrix. cv::SVDSingular Value Decomposition.Definition core.hpp:2739 cv::DECOMP_CHOLESKY@ DECOMP_CHOLESKYDefinition base.hpp:143 cv::SizeSize2i SizeDefinition types.hpp:370 cv::GaussianBlurvoid GaussianBlur(InputArray src, OutputArray dst, Size ksize, double sigmaX, double sigmaY=0, int borderType=BORDER_DEFAULT, AlgorithmHint hint=cv::ALGO_HINT_DEFAULT)Blurs an image using a Gaussian filter. cv::thresholddouble threshold(InputArray src, OutputArray dst, double thresh, double maxval, int type)Applies a fixed-level threshold to each array element."
calib3d,This section describes 3D visualization window as well as classes and methods that are used to interact with it.
calib3d,"3D visualization window (see Viz3d) is used to display widgets (see Widget), and it provides several methods to interact with scene and widgets."
calib3d,"Classes class cv::viz::Camera  This class wraps intrinsic parameters of a camera. More...  class cv::viz::Color  This class represents color in BGR order. More...  class cv::viz::KeyboardEvent  This class represents a keyboard event. More...  class cv::viz::Mesh  This class wraps mesh attributes, and it can load a mesh from a ply file. : More...  class cv::viz::MouseEvent  This class represents a mouse event. More...  class cv::viz::Viz3d  The Viz3d class represents a 3D visualizer window. This class is implicitly shared. More... "
calib3d,Classes struct cvhalDFT  Dummy structure storing DFT/DCT context. More... 
calib3d,"This figure illustrates the stitching module pipeline implemented in the Stitcher class. Using that class it's possible to configure/remove some steps, i.e. adjust the stitching pipeline according to the particular needs. All building blocks from the pipeline are available in the detail namespace, one can combine and use them separately."
calib3d,The implemented stitching pipeline is very similar to the one proposed in [41] .
calib3d,Classes class cv::AffineTransformer  Wrapper class for the OpenCV Affine Transformation algorithm. : More...  class cv::ChiHistogramCostExtractor  An Chi based cost extraction. : More...  class cv::EMDHistogramCostExtractor  An EMD based cost extraction. : More...  class cv::EMDL1HistogramCostExtractor  An EMD-L1 based cost extraction. : More...  class cv::HausdorffDistanceExtractor  A simple Hausdorff distance measure between shapes defined by contours. More...  class cv::HistogramCostExtractor  Abstract base class for histogram cost algorithms. More...  class cv::NormHistogramCostExtractor  A norm based cost extraction. : More...  class cv::ShapeContextDistanceExtractor  Implementation of the Shape Context descriptor and matching algorithm. More...  class cv::ShapeDistanceExtractor  Abstract base class for shape distance algorithms. More...  class cv::ShapeTransformer  Abstract base class for shape transformation algorithms. More...  class cv::ThinPlateSplineShapeTransformer  Definition of the transformation. More... 
calib3d,"Structured light is considered one of the most effective techniques to acquire 3D models. This technique is based on projecting a light pattern and capturing the illuminated scene from one or more points of view. Since the pattern is coded, correspondences between image points and points of the projected pattern can be quickly found and 3D information easily retrieved."
calib3d,"One of the most commonly exploited coding strategies is based on trmatime-multiplexing. In this case, a set of patterns are successively projected onto the measuring surface. The codeword for a given pixel is usually formed by the sequence of illuminance values for that pixel across the projected patterns. Thus, the codification is called temporal because the bits of the codewords are multiplexed in time [233] ."
calib3d,"In this module a time-multiplexing coding strategy based on Gray encoding is implemented following the (stereo) approach described in 3DUNDERWORLD algorithm [124] . For more details, see Structured Light tutorials."
calib3d,"Classes class cv::structured_light::GrayCodePattern  Class implementing the Gray-code pattern, based on [124]. More...  class cv::structured_light::SinusoidalPattern  Class implementing Fourier transform profilometry (FTP) , phase-shifting profilometry (PSP) and Fourier-assisted phase-shifting profilometry (FAPS) based on [62]. More...  class cv::structured_light::StructuredLightPattern  Abstract base class for generating and decoding structured light patterns. More... "
calib3d,Template class for a 4-element vector derived from Vec.
calib3d,"Being derived from Vec<_Tp, 4> , Scalar_ and Scalar can be used just as typical 4-element vectors. In addition, they can be converted to/from CvScalar . The type Scalar is widely used in OpenCV to pass pixel values."
calib3d,Random Number Generator.
calib3d,"Random number generator. It encapsulates the state (currently, a 64-bit integer) and has methods to return scalar random values and to fill arrays with random values. Currently it supports uniform and Gaussian (normal) distributions. The generator uses Multiply-With-Carry algorithm, introduced by G. Marsaglia ( http://en.wikipedia.org/wiki/Multiply-with-carry ). Gaussian-distribution random numbers are generated using the Ziggurat algorithm ( http://en.wikipedia.org/wiki/Ziggurat_algorithm ), introduced by G. Marsaglia and W. W. Tsang."
calib3d,The class implements the modified H. Hirschmuller algorithm [126]. Limitation and difference are as follows:
calib3d,"By default, the algorithm uses only 4 directions which are horizontal and vertical path instead of 8. Set mode=StereoSGM::MODE_HH in createStereoSGM to run the full variant of the algorithm. Mutual Information cost function is not implemented. Instead, Center-Symmetric Census Transform with \(9 \times 7\) window size from [250] is used for robustness."
calib3d,Matrix read-only iterator.
calib3d,The methods in this namespace use a so-called fisheye camera model.
calib3d,ovis is a simplified rendering wrapper around ogre3d. The Ogre terminology is used in the API and Ogre Script is assumed to be used for advanced customization.
calib3d,"Besides the API you see here, there are several environment variables that control the behavior of ovis. They are documented in createWindow."
calib3d,Bitwise AND: dst[i] = src1[i] & src2[i] Bitwise OR: dst[i] = src1[i] | src2[i] Bitwise XOR: dst[i] = src1[i] ^ src2[i] Bitwise NOT: dst[i] = !src[i]
calib3d,src1_data first source image data src1_step first source image step src2_data second source image data src2_step second source image step dst_data destination image data dst_step destination image step width width of the images height height of the images
calib3d,"Functions int hal_ni_and8u (const uchar *src1_data, size_t src1_step, const uchar *src2_data, size_t src2_step, uchar *dst_data, size_t dst_step, int width, int height)  int hal_ni_not8u (const uchar *src_data, size_t src_step, uchar *dst_data, size_t dst_step, int width, int height)  int hal_ni_or8u (const uchar *src1_data, size_t src1_step, const uchar *src2_data, size_t src2_step, uchar *dst_data, size_t dst_step, int width, int height)  int hal_ni_xor8u (const uchar *src1_data, size_t src1_step, const uchar *src2_data, size_t src2_step, uchar *dst_data, size_t dst_step, int width, int height) "
calib3d,This module includes signal processing algorithms.
calib3d,"Functions void cv::signal::resampleSignal (InputArray inputSignal, OutputArray outSignal, const int inFreq, const int outFreq)  Signal resampling. "
calib3d,Data structure for salient point detectors.
calib3d,"The class instance stores a keypoint, i.e. a point feature found by one of many available keypoint detectors, such as Harris corner detector, FAST, StarDetector, SURF, SIFT etc."
calib3d,"The keypoint is characterized by the 2D position, scale (proportional to the diameter of the neighborhood that needs to be taken into account), orientation and some other parameters. The keypoint neighborhood is then analyzed by another algorithm that builds a descriptor (usually represented as a feature vector). The keypoints representing the same object in different images can then be matched using KDTree or another method."
calib3d,ICP point-to-plane odometry algorithm
calib3d,Classes class cv::linemod::ColorGradient  Modality that computes quantized gradient orientations from a color image. More...  class cv::rgbd::DepthCleaner  class cv::linemod::DepthNormal  Modality that computes quantized surface normals from a dense depth map. More...  class cv::linemod::Detector  Object detector using the LINE template matching algorithm with any set of modalities. More...  class cv::rgbd::FastICPOdometry  struct cv::linemod::Feature  Discriminant feature described by its location and label. More...  class cv::rgbd::ICPOdometry  struct cv::linemod::Match  Represents a successful template match. More...  class cv::linemod::Modality  Interface for modalities that plug into the LINE template matching representation. More...  class cv::rgbd::Odometry  struct cv::rgbd::OdometryFrame  class cv::linemod::QuantizedPyramid  Represents a modality operating over an image pyramid. More...  struct cv::rgbd::RgbdFrame  class cv::rgbd::RgbdICPOdometry  class cv::rgbd::RgbdNormals  class cv::rgbd::RgbdOdometry  class cv::rgbd::RgbdPlane  struct cv::linemod::Template 
calib3d,Template class for 2D rectangles.
calib3d,described by the following parameters:
calib3d,"Coordinates of the top-left corner. This is a default interpretation of Rect_::x and Rect_::y in OpenCV. Though, in your algorithms you may count x and y from the bottom-left corner. Rectangle width and height."
calib3d,"OpenCV typically assumes that the top and left boundary of the rectangle are inclusive, while the right and bottom boundaries are not. For example, the method Rect_::contains returns true if"
calib3d,"\[x \leq pt.x < x+width, y \leq pt.y < y+height\]"
calib3d,Virtually every loop over an image ROI in OpenCV (where ROI is specified by Rect_<int> ) is implemented as:
calib3d,"In addition to the class members, the following operations on rectangles are implemented:"
calib3d,"\(\texttt{rect} = \texttt{rect} \pm \texttt{point}\) (shifting a rectangle by a certain offset) \(\texttt{rect} = \texttt{rect} \pm \texttt{size}\) (expanding or shrinking a rectangle by a certain amount) rect += point, rect -= point, rect += size, rect -= size (augmenting operations) rect = rect1 & rect2 (rectangle intersection) rect = rect1 | rect2 (minimum area rectangle containing rect1 and rect2 ) rect &= rect1, rect |= rect1 (and the corresponding augmenting operations) rect == rect1, rect != rect1 (rectangle comparison)"
calib3d,This is an example how the partial ordering on rectangles can be established (rect1 \(\subseteq\) rect2):
calib3d,"For your convenience, the Rect_<> alias is available: cv::Rect"
calib3d,"Classes class cv::bgsegm::BackgroundSubtractorCNT  Background subtraction based on counting. More...  class cv::bgsegm::BackgroundSubtractorGMG  Background Subtractor module based on the algorithm given in [106] . More...  class cv::bgsegm::BackgroundSubtractorGSOC  Implementation of the different yet better algorithm which is called GSOC, as it was implemented during GSOC and was not originated from any paper. More...  class cv::bgsegm::BackgroundSubtractorLSBP  Background Subtraction using Local SVD Binary Pattern. More details about the algorithm can be found at [115]. More...  class cv::bgsegm::BackgroundSubtractorLSBPDesc  This is for calculation of the LSBP descriptors. More...  class cv::bgsegm::BackgroundSubtractorMOG  Gaussian Mixture-based Background/Foreground Segmentation Algorithm. More...  class cv::bgsegm::SyntheticSequenceGenerator  Synthetic frame sequence generator for testing background subtraction algorithms. More... "
calib3d,The base class for stereo correspondence algorithms.
calib3d,YOUR ATTENTION PLEASE!
calib3d,This is a header-only implementation of cv::VideoCapture-based Stream source. It is not built by default with G-API as G-API doesn't depend on videoio module.
calib3d,"If you want to use it in your application, please make sure videioio is available in your OpenCV package and is linked to your application."
calib3d,Note for developers: please don't put videoio dependency in G-API because of this file.
calib3d,Dense optical flow algorithms compute motion for each point:
calib3d,cv::optflow::calcOpticalFlowSF cv::optflow::createOptFlow_DeepFlow
calib3d,Motion templates is alternative technique for detecting motion and computing its direction. See samples/motempl.py.
calib3d,cv::motempl::updateMotionHistory cv::motempl::calcMotionGradient cv::motempl::calcGlobalOrientation cv::motempl::segmentMotion
calib3d,"Functions reading and writing .flo files in ""Middlebury"" format, see: http://vision.middlebury.edu/flow/code/flow-code/README.txt"
calib3d,cv::optflow::readOpticalFlow cv::optflow::writeOpticalFlow
calib3d,"Classes class cv::optflow::DenseRLOFOpticalFlow  Fast dense optical flow computation based on robust local optical flow (RLOF) algorithms and sparse-to-dense interpolation scheme. More...  class cv::optflow::DualTVL1OpticalFlow  ""Dual TV L1"" Optical Flow Algorithm. More...  class cv::optflow::GPCDetails  class cv::optflow::GPCForest< T >  struct cv::optflow::GPCMatchingParams  Class encapsulating matching parameters. More...  struct cv::optflow::GPCPatchDescriptor  struct cv::optflow::GPCPatchSample  struct cv::optflow::GPCTrainingParams  Class encapsulating training parameters. More...  class cv::optflow::GPCTrainingSamples  Class encapsulating training samples. More...  class cv::optflow::GPCTree  Class for individual tree. More...  class cv::optflow::OpticalFlowPCAFlow  PCAFlow algorithm. More...  class cv::optflow::PCAPrior  This class can be used for imposing a learned prior on the resulting optical flow. Solution will be regularized according to this prior. You need to generate appropriate prior file with ""learn_prior.py"" script beforehand. More...  class cv::optflow::RLOFOpticalFlowParameter  This is used store and set up the parameters of the robust local optical flow (RLOF) algoritm. More...  class cv::optflow::SparseRLOFOpticalFlow  Class used for calculation sparse optical flow and feature tracking with robust local optical flow (RLOF) algorithms. More... "
calib3d,The class implements the modified H. Hirschmuller algorithm [126] that differs from the original one as follows:
calib3d,"By default, the algorithm is single-pass, which means that you consider only 5 directions instead of 8. Set mode=StereoSGBM::MODE_HH in createStereoSGBM to run the full variant of the algorithm but beware that it may consume a lot of memory. The algorithm matches blocks, not individual pixels. Though, setting blockSize=1 reduces the blocks to single pixels. Mutual information cost function is not implemented. Instead, a simpler Birchfield-Tomasi sub-pixel metric from [28] is used. Though, the color images are supported as well. Some pre- and post- processing steps from K. Konolige algorithm StereoBM are included, for example: pre-filtering (StereoBM::PREFILTER_XSOBEL type) and post-filtering (uniqueness check, quadratic interpolation and speckle filtering)."
calib3d,(Python) An example illustrating the use of the StereoSGBM matching algorithm can be found at opencv_source_code/samples/python/stereo_match.py
calib3d,This type is very similar to InputArray except that it is used for input/output and output function parameters.
calib3d,"Just like with InputArray, OpenCV users should not care about OutputArray, they just pass Mat, vector<T> etc. to the functions. The same limitation as for InputArray: Do not explicitly create OutputArray instances applies here too."
calib3d,"If you want to make your function polymorphic (i.e. accept different arrays as output parameters), it is also not very difficult. Take the sample above as the reference. Note that _OutputArray::create() needs to be called before _OutputArray::getMat(). This way you guarantee that the output array is properly allocated."
calib3d,"Optional output parameters. If you do not need certain output array to be computed and returned to you, pass cv::noArray(), just like you would in the case of optional input array. At the implementation level, use _OutputArray::needed() to check if certain output array needs to be computed or not."
calib3d,There are several synonyms for OutputArray that are used to assist automatic Python/Java/... wrapper generators:
calib3d,The function performs generalized matrix multiplication similar to the gemm functions in BLAS level 3: \(D = \alpha*AB+\beta*C\)
calib3d,"src1 pointer to input \(M\times N\) matrix \(A\) or \(A^T\) stored in row major order. src1_step number of bytes between two consequent rows of matrix \(A\) or \(A^T\). src2 pointer to input \(N\times K\) matrix \(B\) or \(B^T\) stored in row major order. src2_step number of bytes between two consequent rows of matrix \(B\) or \(B^T\). alpha \(\alpha\) multiplier before \(AB\) src3 pointer to input \(M\times K\) matrix \(C\) or \(C^T\) stored in row major order. src3_step number of bytes between two consequent rows of matrix \(C\) or \(C^T\). beta \(\beta\) multiplier before \(C\) dst pointer to input \(M\times K\) matrix \(D\) stored in row major order. dst_step number of bytes between two consequent rows of matrix \(D\). m number of rows in matrix \(A\) or \(A^T\), equals to number of rows in matrix \(D\) n number of columns in matrix \(A\) or \(A^T\) k number of columns in matrix \(B\) or \(B^T\), equals to number of columns in matrix \(D\) flags algorithm options (combination of CV_HAL_GEMM_1_T, ...)."
calib3d,"Functions int hal_ni_gemm32f (const float *src1, size_t src1_step, const float *src2, size_t src2_step, float alpha, const float *src3, size_t src3_step, float beta, float *dst, size_t dst_step, int m, int n, int k, int flags)  int hal_ni_gemm32fc (const float *src1, size_t src1_step, const float *src2, size_t src2_step, float alpha, const float *src3, size_t src3_step, float beta, float *dst, size_t dst_step, int m, int n, int k, int flags)  int hal_ni_gemm64f (const double *src1, size_t src1_step, const double *src2, size_t src2_step, double alpha, const double *src3, size_t src3_step, double beta, double *dst, size_t dst_step, int m, int n, int k, int flags)  int hal_ni_gemm64fc (const double *src1, size_t src1_step, const double *src2, size_t src2_step, double alpha, const double *src3, size_t src3_step, double beta, double *dst, size_t dst_step, int m, int n, int k, int flags) "
calib3d,src source array dst destination array len length of arrays
calib3d,"Functions int hal_ni_log32f (const float *src, float *dst, int len)  int hal_ni_log64f (const double *src, double *dst, int len) "
calib3d,Classes class cv::LDA  Linear Discriminant Analysis. More...  class cv::PCA  Principal Component Analysis. More...  class cv::RNG  Random Number Generator. More...  class cv::RNG_MT19937  Mersenne Twister random number generator. More...  class cv::SVD  Singular Value Decomposition. More... 
calib3d,Template Read-Write Sparse Matrix Iterator Class.
calib3d,This is the derived from cv::SparseMatConstIterator_ class that introduces more convenient operator *() for accessing the current element.
calib3d,Maximally stable extremal region extractor.
calib3d,The class encapsulates all the parameters of the MSER extraction algorithm (see wiki article).
calib3d,"there are two different implementation of MSER: one for grey image, one for color image the grey image algorithm is taken from: [208] ; the paper claims to be faster than union-find method; it actually get 1.5~2m/s on my centrino L7200 1.2GHz laptop. the color image algorithm is taken from: [94] ; it should be much slower than grey image method ( 3~4 times ) (Python) A complete example showing the use of the MSER detector can be found at samples/python/mser.py"
calib3d,This is a base class for all more or less complex algorithms in OpenCV.
calib3d,"especially for classes of algorithms, for which there can be multiple implementations. The examples are stereo correspondence (for which there are algorithms like block matching, semi-global block matching, graph-cut etc.), background subtraction (which can be done using mixture-of-gaussians models, codebook-based algorithm etc.), optical flow (block matching, Lucas-Kanade, Horn-Schunck etc.)."
calib3d,Here is example of SimpleBlobDetector use in your application via Algorithm interface:
calib3d,"Class implementing the KAZE keypoint detector and descriptor extractor, described in [9] ."
calib3d,n-dimensional dense array class
calib3d,"The class Mat represents an n-dimensional dense numerical single-channel or multi-channel array. It can be used to store real or complex-valued vectors and matrices, grayscale or color images, voxel volumes, vector fields, point clouds, tensors, histograms (though, very high-dimensional histograms may be better stored in a SparseMat ). The data layout of the array M is defined by the array M.step[], so that the address of element \((i_0,...,i_{M.dims-1})\), where \(0\leq i_k<M.size[k]\), is computed as:"
calib3d,"\[addr(M_{i_0,...,i_{M.dims-1}}) = M.data + M.step[0]*i_0 + M.step[1]*i_1 + ... + M.step[M.dims-1]*i_{M.dims-1}\]"
calib3d,"In case of a 2-dimensional array, the above formula is reduced to:"
calib3d,"\[addr(M_{i,j}) = M.data + M.step[0]*i + M.step[1]*j\]"
calib3d,"Note that M.step[i] >= M.step[i+1] (in fact, M.step[i] >= M.step[i+1]*M.size[i+1] ). This means that 2-dimensional matrices are stored row-by-row, 3-dimensional matrices are stored plane-by-plane, and so on. M.step[M.dims-1] is minimal and always equal to the element size M.elemSize() ."
calib3d,"So, the data layout in Mat is compatible with the majority of dense array types from the standard toolkits and SDKs, such as Numpy (ndarray), Win32 (independent device bitmaps), and others, that is, with any array that uses steps (or strides) to compute the position of a pixel. Due to this compatibility, it is possible to make a Mat header for user-allocated data and process it in-place using OpenCV functions."
calib3d,There are many different ways to create a Mat object. The most popular options are listed below:
